customer_id,customer_name,region,segment
CUST-JOIN-3332,Freight Account 3332,Asia Pacific,SMB
CUST-JOIN-3333,Freight Account 3333,Asia Pacific,Startup
CUST-JOIN-3334,Freight Account 3334,Europe,Startup
CUST-JOIN-3335,Freight Account 3335,Europe,Startup
CUST-JOIN-3336,Freight Account 3336,Asia Pacific,Enterprise
CUST-JOIN-3337,Freight Account 3337,Europe,Startup
CUST-JOIN-3338,Freight Account 3338,Asia Pacific,SMB
CUST-JOIN-3339,Freight Account 3339,North America,SMB
CUST-JOIN-3340,Freight Account 3340,Asia Pacific,Startup
CUST-JOIN-3341,Freight Account 3341,Europe,Startup
CUST-JOIN-3342,Freight Account 3342,North America,Startup
CUST-JOIN-3343,Freight Account 3343,North America,Startup
CUST-JOIN-3344,Freight Account 3344,Europe,Startup
CUST-JOIN-3345,Freight Account 3345,Europe,Startup
CUST-JOIN-3346,Freight Account 3346,North America,Startup
CUST-JOIN-3347,Freight Account 3347,North America,SMB
CUST-JOIN-3348,Freight Account 3348,Europe,SMB
CUST-JOIN-3349,Freight Account 3349,Europe,SMB
CUST-JOIN-3350,Freight Account 3350,Europe,SMB
CUST-JOIN-3351,Freight Account 3351,North America,SMB
CUST-JOIN-3352,Freight Account 3352,Europe,SMB
CUST-JOIN-3353,Freight Account 3353,Asia Pacific,Enterprise
CUST-JOIN-3354,Freight Account 3354,Asia Pacific,SMB
CUST-JOIN-3355,Freight Account 3355,Asia Pacific,Startup
CUST-JOIN-3356,Freight Account 3356,Asia Pacific,Startup
CUST-JOIN-3357,Freight Account 3357,North America,SMB
CUST-JOIN-3358,Freight Account 3358,Asia Pacific,Enterprise
CUST-JOIN-3359,Freight Account 3359,Asia Pacific,Startup
CUST-JOIN-3360,Freight Account 3360,Europe,SMB
CUST-JOIN-3361,Freight Account 3361,Europe,SMB
CUST-JOIN-3362,Freight Account 3362,North America,Startup
CUST-JOIN-3363,Freight Account 3363,Asia Pacific,Enterprise
CUST-JOIN-3364,Freight Account 3364,North America,SMB
CUST-JOIN-3365,Freight Account 3365,Asia Pacific,SMB
CUST-JOIN-3366,Freight Account 3366,Europe,Enterprise
CUST-JOIN-3367,Freight Account 3367,Europe,Startup
CUST-JOIN-3368,Freight Account 3368,Europe,Startup
CUST-JOIN-3369,Freight Account 3369,North America,Startup
CUST-JOIN-3370,Freight Account 3370,Asia Pacific,Startup
CUST-JOIN-3371,Freight Account 3371,Asia Pacific,Startup
CUST-JOIN-3372,Freight Account 3372,North America,SMB
CUST-JOIN-3373,Freight Account 3373,North America,Startup
CUST-JOIN-3374,Freight Account 3374,North America,Startup
CUST-JOIN-3375,Freight Account 3375,Europe,SMB
CUST-JOIN-3376,Freight Account 3376,North America,Startup
CUST-JOIN-3377,Freight Account 3377,Europe,Startup
CUST-JOIN-3378,Freight Account 3378,North America,SMB
CUST-JOIN-3379,Freight Account 3379,Europe,Startup
CUST-JOIN-3380,Freight Account 3380,Asia Pacific,Startup
CUST-JOIN-3381,Freight Account 3381,Europe,SMB
CUST-JOIN-3382,Freight Account 3382,North America,Startup
CUST-JOIN-3383,Freight Account 3383,Asia Pacific,Enterprise
CUST-JOIN-3384,Freight Account 3384,Asia Pacific,Startup
CUST-JOIN-3385,Freight Account 3385,North America,SMB
CUST-JOIN-3386,Freight Account 3386,Asia Pacific,Startup
CUST-JOIN-3387,Freight Account 3387,North America,Startup
CUST-JOIN-3388,Freight Account 3388,Europe,SMB
CUST-JOIN-3389,Freight Account 3389,Asia Pacific,Startup
CUST-JOIN-3390,Freight Account 3390,Asia Pacific,SMB
CUST-JOIN-3391,Freight Account 3391,North America,Startup
CUST-JOIN-3392,Freight Account 3392,North America,SMB
CUST-JOIN-3393,Freight Account 3393,Europe,SMB
CUST-JOIN-3394,Freight Account 3394,North America,Startup
CUST-JOIN-3395,Freight Account 3395,North America,SMB
CUST-JOIN-3396,Freight Account 3396,Europe,SMB
CUST-JOIN-3397,Freight Account 3397,Asia Pacific,Startup
CUST-JOIN-3398,Freight Account 3398,Asia Pacific,SMB
CUST-JOIN-3399,Freight Account 3399,Europe,Enterprise
CUST-JOIN-3400,Freight Account 3400,Asia Pacific,Startup
CUST-JOIN-3401,Freight Account 3401,Europe,SMB
CUST-JOIN-3402,Freight Account 3402,North America,Startup
CUST-JOIN-3403,Freight Account 3403,Europe,Startup
CUST-JOIN-3404,Freight Account 3404,Asia Pacific,Startup
CUST-JOIN-3405,Freight Account 3405,Asia Pacific,SMB
CUST-JOIN-3406,Freight Account 3406,Asia Pacific,SMB
CUST-JOIN-3407,Freight Account 3407,North America,Startup
CUST-JOIN-3408,Freight Account 3408,Europe,Startup
CUST-JOIN-3409,Freight Account 3409,North America,Startup
CUST-JOIN-3410,Freight Account 3410,North America,SMB
CUST-JOIN-3411,Freight Account 3411,Europe,Startup
CUST-JOIN-3412,Freight Account 3412,Asia Pacific,SMB
CUST-JOIN-3413,Freight Account 3413,North America,Startup
CUST-JOIN-3414,Freight Account 3414,North America,SMB
CUST-JOIN-3415,Freight Account 3415,North America,Startup
CUST-JOIN-3416,Freight Account 3416,Asia Pacific,Startup
CUST-JOIN-3417,Freight Account 3417,Europe,Startup
CUST-JOIN-3418,Freight Account 3418,Europe,Startup
CUST-JOIN-3419,Freight Account 3419,Asia Pacific,Startup
CUST-JOIN-3420,Freight Account 3420,Asia Pacific,SMB
CUST-JOIN-3421,Freight Account 3421,North America,SMB
CUST-JOIN-3422,Freight Account 3422,Asia Pacific,SMB
CUST-JOIN-3423,Freight Account 3423,Europe,Enterprise
CUST-JOIN-3424,Freight Account 3424,North America,Startup
CUST-JOIN-3425,Freight Account 3425,Europe,SMB
CUST-JOIN-3426,Freight Account 3426,Asia Pacific,SMB
CUST-JOIN-3427,Freight Account 3427,Europe,Startup
CUST-JOIN-3428,Freight Account 3428,Asia Pacific,Enterprise
CUST-JOIN-3429,Freight Account 3429,Asia Pacific,SMB
CUST-JOIN-3430,Freight Account 3430,Asia Pacific,Startup
CUST-JOIN-3431,Freight Account 3431,Asia Pacific,Enterprise
CUST-JOIN-3432,Freight Account 3432,North America,SMB
CUST-JOIN-3433,Freight Account 3433,Europe,SMB
CUST-JOIN-3434,Freight Account 3434,Asia Pacific,SMB
CUST-JOIN-3435,Freight Account 3435,North America,Startup
CUST-JOIN-3436,Freight Account 3436,North America,Startup
CUST-JOIN-3437,Freight Account 3437,North America,SMB
CUST-JOIN-3438,Freight Account 3438,Europe,Startup
CUST-JOIN-3439,Freight Account 3439,Europe,SMB
CUST-JOIN-3440,Freight Account 3440,Asia Pacific,Startup
CUST-JOIN-3441,Freight Account 3441,North America,Startup
CUST-JOIN-3442,Freight Account 3442,Europe,Startup
CUST-JOIN-3443,Freight Account 3443,Asia Pacific,Startup
CUST-JOIN-3444,Freight Account 3444,North America,Startup
CUST-JOIN-3445,Freight Account 3445,North America,Startup
CUST-JOIN-3446,Freight Account 3446,Europe,Startup
CUST-JOIN-3447,Freight Account 3447,Asia Pacific,Enterprise
CUST-JOIN-3448,Freight Account 3448,Asia Pacific,Startup
CUST-JOIN-3449,Freight Account 3449,Asia Pacific,SMB
CUST-JOIN-3450,Freight Account 3450,Asia Pacific,SMB
CUST-JOIN-3451,Freight Account 3451,Europe,SMB
CUST-JOIN-3452,Freight Account 3452,North America,Startup
CUST-JOIN-3453,Freight Account 3453,North America,Startup
CUST-JOIN-3454,Freight Account 3454,Asia Pacific,SMB
CUST-JOIN-3455,Freight Account 3455,Europe,Startup
CUST-JOIN-3456,Freight Account 3456,Europe,SMB
CUST-JOIN-3457,Freight Account 3457,North America,Enterprise
CUST-JOIN-3458,Freight Account 3458,North America,SMB
CUST-JOIN-3459,Freight Account 3459,Asia Pacific,Startup
CUST-JOIN-3460,Freight Account 3460,North America,SMB
CUST-JOIN-3461,Freight Account 3461,Asia Pacific,Startup
CUST-JOIN-3462,Freight Account 3462,Europe,Startup
CUST-JOIN-3463,Freight Account 3463,Asia Pacific,Startup
CUST-JOIN-3464,Freight Account 3464,Europe,SMB
CUST-JOIN-3465,Freight Account 3465,Asia Pacific,SMB
CUST-JOIN-3466,Freight Account 3466,North America,SMB
CUST-JOIN-3467,Freight Account 3467,Europe,SMB
CUST-JOIN-3468,Freight Account 3468,Asia Pacific,Startup
CUST-JOIN-3469,Freight Account 3469,Europe,Enterprise
CUST-JOIN-3470,Freight Account 3470,North America,SMB
CUST-JOIN-3471,Freight Account 3471,Asia Pacific,SMB
CUST-JOIN-3472,Freight Account 3472,North America,SMB
CUST-JOIN-3473,Freight Account 3473,North America,Enterprise
CUST-JOIN-3474,Freight Account 3474,Europe,Startup
CUST-JOIN-3475,Freight Account 3475,Asia Pacific,SMB
CUST-JOIN-3476,Freight Account 3476,Europe,Startup
CUST-JOIN-3477,Freight Account 3477,North America,Startup
CUST-JOIN-3478,Freight Account 3478,Asia Pacific,Startup
CUST-JOIN-3479,Freight Account 3479,Europe,SMB
CUST-JOIN-3480,Freight Account 3480,Europe,Enterprise
CUST-JOIN-3481,Freight Account 3481,Asia Pacific,Startup
CUST-JOIN-3482,Freight Account 3482,North America,SMB
CUST-JOIN-3483,Freight Account 3483,Europe,SMB
CUST-JOIN-3484,Freight Account 3484,North America,Enterprise
CUST-JOIN-3485,Freight Account 3485,Asia Pacific,SMB
CUST-JOIN-3486,Freight Account 3486,North America,Startup
CUST-JOIN-3487,Freight Account 3487,North America,Startup
CUST-JOIN-3488,Freight Account 3488,North America,Startup
CUST-JOIN-3489,Freight Account 3489,Asia Pacific,SMB
CUST-JOIN-3490,Freight Account 3490,North America,Startup
CUST-JOIN-3491,Freight Account 3491,Asia Pacific,Startup
CUST-JOIN-3492,Freight Account 3492,North America,Startup
CUST-JOIN-3493,Freight Account 3493,Asia Pacific,Enterprise
CUST-JOIN-3494,Freight Account 3494,Asia Pacific,SMB
CUST-JOIN-3495,Freight Account 3495,Asia Pacific,Startup
CUST-JOIN-3496,Freight Account 3496,Europe,Startup
CUST-JOIN-3497,Freight Account 3497,Asia Pacific,Startup
CUST-JOIN-3498,Freight Account 3498,Asia Pacific,Startup
CUST-JOIN-3499,Freight Account 3499,Asia Pacific,Startup
CUST-JOIN-3500,Freight Account 3500,North America,Startup
CUST-JOIN-3501,Freight Account 3501,Asia Pacific,SMB
CUST-JOIN-3502,Freight Account 3502,Europe,SMB
CUST-JOIN-3503,Freight Account 3503,Asia Pacific,Enterprise
CUST-JOIN-3504,Freight Account 3504,North America,Startup
CUST-JOIN-3505,Freight Account 3505,Asia Pacific,Startup
CUST-JOIN-3506,Freight Account 3506,Asia Pacific,SMB
CUST-JOIN-3507,Freight Account 3507,Europe,Startup
CUST-JOIN-3508,Freight Account 3508,North America,SMB
CUST-JOIN-3509,Freight Account 3509,North America,Startup
CUST-JOIN-3510,Freight Account 3510,Asia Pacific,SMB
CUST-JOIN-3511,Freight Account 3511,North America,Startup
CUST-JOIN-3512,Freight Account 3512,Asia Pacific,Startup
CUST-JOIN-3513,Freight Account 3513,Europe,SMB
CUST-JOIN-3514,Freight Account 3514,North America,SMB
CUST-JOIN-3515,Freight Account 3515,Asia Pacific,Startup
CUST-JOIN-3516,Freight Account 3516,North America,Startup
CUST-JOIN-3517,Freight Account 3517,Europe,Startup
CUST-JOIN-3518,Freight Account 3518,Asia Pacific,Startup
CUST-JOIN-3519,Freight Account 3519,North America,SMB
CUST-JOIN-3520,Freight Account 3520,Europe,Startup
CUST-JOIN-3521,Freight Account 3521,Asia Pacific,Startup
CUST-JOIN-3522,Freight Account 3522,Europe,Enterprise
CUST-JOIN-3523,Freight Account 3523,North America,SMB
CUST-JOIN-3524,Freight Account 3524,Europe,SMB
CUST-JOIN-3525,Freight Account 3525,Asia Pacific,SMB
CUST-JOIN-3526,Freight Account 3526,Asia Pacific,SMB
CUST-JOIN-3527,Freight Account 3527,Europe,SMB
CUST-JOIN-3528,Freight Account 3528,North America,Startup
CUST-JOIN-3529,Freight Account 3529,North America,SMB
CUST-JOIN-3530,Freight Account 3530,Europe,SMB
CUST-JOIN-3531,Freight Account 3531,North America,Enterprise
CUST-JOIN-3532,Freight Account 3532,North America,Startup
CUST-JOIN-3533,Freight Account 3533,Asia Pacific,SMB
CUST-JOIN-3534,Freight Account 3534,Europe,SMB
CUST-JOIN-3535,Freight Account 3535,Asia Pacific,SMB
CUST-JOIN-3536,Freight Account 3536,Europe,SMB
CUST-JOIN-3537,Freight Account 3537,Europe,SMB
CUST-JOIN-3538,Freight Account 3538,North America,Startup
CUST-JOIN-3539,Freight Account 3539,Asia Pacific,Startup
CUST-JOIN-3540,Freight Account 3540,North America,Startup
CUST-JOIN-3541,Freight Account 3541,Asia Pacific,Startup
CUST-JOIN-3542,Freight Account 3542,North America,Startup
CUST-JOIN-3543,Freight Account 3543,Europe,Startup
CUST-JOIN-3544,Freight Account 3544,North America,SMB
CUST-JOIN-3545,Freight Account 3545,Asia Pacific,SMB
CUST-JOIN-3546,Freight Account 3546,Asia Pacific,Enterprise
CUST-JOIN-3547,Freight Account 3547,North America,Startup
CUST-JOIN-3548,Freight Account 3548,Europe,Enterprise
CUST-JOIN-3549,Freight Account 3549,Europe,Startup
CUST-JOIN-3550,Freight Account 3550,Asia Pacific,Startup
CUST-JOIN-3551,Freight Account 3551,North America,Startup
CUST-JOIN-3552,Freight Account 3552,North America,Startup
CUST-JOIN-3553,Freight Account 3553,North America,Enterprise
CUST-JOIN-3554,Freight Account 3554,North America,SMB
CUST-JOIN-3555,Freight Account 3555,Asia Pacific,SMB
CUST-JOIN-3556,Freight Account 3556,Europe,Startup
CUST-JOIN-3557,Freight Account 3557,North America,Startup
CUST-JOIN-3558,Freight Account 3558,Europe,Startup
CUST-JOIN-3559,Freight Account 3559,North America,SMB
CUST-JOIN-3560,Freight Account 3560,Asia Pacific,Enterprise
CUST-JOIN-3561,Freight Account 3561,Asia Pacific,SMB
CUST-JOIN-3562,Freight Account 3562,Asia Pacific,Startup
CUST-JOIN-3563,Freight Account 3563,North America,Startup
CUST-JOIN-3564,Freight Account 3564,North America,SMB
CUST-JOIN-3565,Freight Account 3565,Europe,SMB
CUST-JOIN-3566,Freight Account 3566,Asia Pacific,Startup
CUST-JOIN-3567,Freight Account 3567,Europe,Enterprise
CUST-JOIN-3568,Freight Account 3568,Europe,Startup
CUST-JOIN-3569,Freight Account 3569,North America,SMB
CUST-JOIN-3570,Freight Account 3570,Asia Pacific,Enterprise
CUST-JOIN-3571,Freight Account 3571,Asia Pacific,Enterprise
CUST-JOIN-3572,Freight Account 3572,Asia Pacific,SMB
CUST-JOIN-3573,Freight Account 3573,Asia Pacific,Startup
CUST-JOIN-3574,Freight Account 3574,Asia Pacific,Startup
CUST-JOIN-3575,Freight Account 3575,Europe,Enterprise
CUST-JOIN-3576,Freight Account 3576,North America,SMB
CUST-JOIN-3577,Freight Account 3577,North America,Startup
CUST-JOIN-3578,Freight Account 3578,Asia Pacific,Enterprise
CUST-JOIN-3579,Freight Account 3579,Europe,Enterprise
CUST-JOIN-3580,Freight Account 3580,North America,SMB
CUST-JOIN-3581,Freight Account 3581,Europe,Startup
CUST-JOIN-3582,Freight Account 3582,Europe,Startup
CUST-JOIN-3583,Freight Account 3583,Asia Pacific,SMB
CUST-JOIN-3584,Freight Account 3584,Asia Pacific,SMB
CUST-JOIN-3585,Freight Account 3585,Asia Pacific,Startup
CUST-JOIN-3586,Freight Account 3586,Asia Pacific,Enterprise
CUST-JOIN-3587,Freight Account 3587,Europe,SMB
CUST-JOIN-3588,Freight Account 3588,Asia Pacific,Startup
CUST-JOIN-3589,Freight Account 3589,North America,Enterprise
CUST-JOIN-3590,Freight Account 3590,Europe,Startup
CUST-JOIN-3591,Freight Account 3591,Asia Pacific,Startup
CUST-JOIN-3592,Freight Account 3592,Asia Pacific,SMB
CUST-JOIN-3593,Freight Account 3593,North America,SMB
CUST-JOIN-3594,Freight Account 3594,Asia Pacific,Startup
CUST-JOIN-3595,Freight Account 3595,Europe,Startup
CUST-JOIN-3596,Freight Account 3596,Asia Pacific,SMB
CUST-JOIN-3597,Freight Account 3597,North America,Enterprise
CUST-JOIN-3598,Freight Account 3598,Asia Pacific,SMB
CUST-JOIN-3599,Freight Account 3599,Asia Pacific,Startup
CUST-JOIN-3600,Freight Account 3600,North America,SMB
CUST-JOIN-3601,Freight Account 3601,Asia Pacific,Startup
CUST-JOIN-3602,Freight Account 3602,Europe,Startup
CUST-JOIN-3603,Freight Account 3603,North America,Startup
CUST-JOIN-3604,Freight Account 3604,Europe,SMB
CUST-JOIN-3605,Freight Account 3605,Asia Pacific,Enterprise
CUST-JOIN-3606,Freight Account 3606,North America,Startup
CUST-JOIN-3607,Freight Account 3607,Europe,Startup
CUST-JOIN-3608,Freight Account 3608,Asia Pacific,Startup
CUST-JOIN-3609,Freight Account 3609,North America,SMB
CUST-JOIN-3610,Freight Account 3610,Europe,SMB
CUST-JOIN-3611,Freight Account 3611,North America,Startup
CUST-JOIN-3612,Freight Account 3612,Europe,Startup
CUST-JOIN-3613,Freight Account 3613,North America,Startup
CUST-JOIN-3614,Freight Account 3614,Asia Pacific,Startup
CUST-JOIN-3615,Freight Account 3615,North America,SMB
CUST-JOIN-3616,Freight Account 3616,North America,Startup
CUST-JOIN-3617,Freight Account 3617,Europe,Startup
CUST-JOIN-3618,Freight Account 3618,Europe,SMB
CUST-JOIN-3619,Freight Account 3619,North America,Startup
CUST-JOIN-3620,Freight Account 3620,North America,SMB
CUST-JOIN-3621,Freight Account 3621,Asia Pacific,SMB
CUST-JOIN-3622,Freight Account 3622,Europe,Startup
CUST-JOIN-3623,Freight Account 3623,Asia Pacific,Startup
CUST-JOIN-3624,Freight Account 3624,Europe,Startup
CUST-JOIN-3625,Freight Account 3625,North America,Startup
CUST-JOIN-3626,Freight Account 3626,Asia Pacific,Startup
CUST-JOIN-3627,Freight Account 3627,Asia Pacific,SMB
CUST-JOIN-3628,Freight Account 3628,Europe,Startup
CUST-JOIN-3629,Freight Account 3629,North America,Startup
CUST-JOIN-3630,Freight Account 3630,North America,Startup
CUST-JOIN-3631,Freight Account 3631,Asia Pacific,Startup
CUST-JOIN-3632,Freight Account 3632,North America,Startup
CUST-JOIN-3633,Freight Account 3633,North America,SMB
CUST-JOIN-3634,Freight Account 3634,Europe,Enterprise
CUST-JOIN-3635,Freight Account 3635,Asia Pacific,SMB
CUST-JOIN-3636,Freight Account 3636,Asia Pacific,SMB
CUST-JOIN-3637,Freight Account 3637,Asia Pacific,SMB
CUST-JOIN-3638,Freight Account 3638,Asia Pacific,Enterprise
CUST-JOIN-3639,Freight Account 3639,North America,Startup
CUST-JOIN-3640,Freight Account 3640,Asia Pacific,Startup
CUST-JOIN-3641,Freight Account 3641,Europe,Startup
CUST-JOIN-3642,Freight Account 3642,North America,SMB
CUST-JOIN-3643,Freight Account 3643,North America,Startup
CUST-JOIN-3644,Freight Account 3644,North America,SMB
CUST-JOIN-3645,Freight Account 3645,Europe,Enterprise
CUST-JOIN-3646,Freight Account 3646,North America,SMB
CUST-JOIN-3647,Freight Account 3647,North America,Startup
CUST-JOIN-3648,Freight Account 3648,Asia Pacific,Startup
CUST-JOIN-3649,Freight Account 3649,North America,Startup
CUST-JOIN-3650,Freight Account 3650,North America,SMB
CUST-JOIN-3651,Freight Account 3651,Asia Pacific,Startup
CUST-JOIN-3652,Freight Account 3652,North America,Startup
CUST-JOIN-3653,Freight Account 3653,Europe,Startup
CUST-JOIN-3654,Freight Account 3654,Europe,Startup
CUST-JOIN-3655,Freight Account 3655,Asia Pacific,Startup
CUST-JOIN-3656,Freight Account 3656,North America,Startup
CUST-JOIN-3657,Freight Account 3657,Europe,Startup
CUST-JOIN-3658,Freight Account 3658,Europe,Startup
CUST-JOIN-3659,Freight Account 3659,Europe,Startup
CUST-JOIN-3660,Freight Account 3660,North America,SMB
CUST-JOIN-3661,Freight Account 3661,North America,Enterprise
CUST-JOIN-3662,Freight Account 3662,Europe,Startup
CUST-JOIN-3663,Freight Account 3663,Asia Pacific,SMB
CUST-JOIN-3664,Freight Account 3664,Europe,Enterprise
CUST-JOIN-3665,Freight Account 3665,Europe,Startup
CUST-JOIN-3666,Freight Account 3666,Europe,SMB
CUST-JOIN-3667,Freight Account 3667,North America,Startup
CUST-JOIN-3668,Freight Account 3668,North America,Startup
CUST-JOIN-3669,Freight Account 3669,Asia Pacific,SMB
CUST-JOIN-3670,Freight Account 3670,North America,Startup
CUST-JOIN-3671,Freight Account 3671,Europe,Startup
CUST-JOIN-3672,Freight Account 3672,North America,Startup
CUST-JOIN-3673,Freight Account 3673,North America,Startup
CUST-JOIN-3674,Freight Account 3674,North America,Enterprise
CUST-JOIN-3675,Freight Account 3675,Europe,Startup
CUST-JOIN-3676,Freight Account 3676,North America,Startup
CUST-JOIN-3677,Freight Account 3677,Europe,SMB
CUST-JOIN-3678,Freight Account 3678,Asia Pacific,Startup
CUST-JOIN-3679,Freight Account 3679,Europe,SMB
CUST-JOIN-3680,Freight Account 3680,North America,SMB
CUST-JOIN-3681,Freight Account 3681,Europe,Startup
CUST-JOIN-3682,Freight Account 3682,North America,SMB
CUST-JOIN-3683,Freight Account 3683,North America,Startup
CUST-JOIN-3684,Freight Account 3684,Europe,SMB
CUST-JOIN-3685,Freight Account 3685,North America,Startup
CUST-JOIN-3686,Freight Account 3686,North America,Enterprise
CUST-JOIN-3687,Freight Account 3687,Asia Pacific,Enterprise
CUST-JOIN-3688,Freight Account 3688,Asia Pacific,SMB
CUST-JOIN-3689,Freight Account 3689,North America,SMB
CUST-JOIN-3690,Freight Account 3690,North America,Startup
CUST-JOIN-3691,Freight Account 3691,Asia Pacific,SMB
CUST-JOIN-3692,Freight Account 3692,Europe,SMB
CUST-JOIN-3693,Freight Account 3693,Asia Pacific,Startup
CUST-JOIN-3694,Freight Account 3694,Europe,Startup
CUST-JOIN-3695,Freight Account 3695,North America,Startup
CUST-JOIN-3696,Freight Account 3696,Asia Pacific,Startup
CUST-JOIN-3697,Freight Account 3697,Asia Pacific,SMB
CUST-JOIN-3698,Freight Account 3698,Europe,SMB
CUST-JOIN-3699,Freight Account 3699,Asia Pacific,SMB
CUST-JOIN-3700,Freight Account 3700,North America,SMB
CUST-JOIN-3701,Freight Account 3701,Asia Pacific,Startup
CUST-JOIN-3702,Freight Account 3702,Europe,SMB
CUST-JOIN-3703,Freight Account 3703,Europe,SMB
CUST-JOIN-3704,Freight Account 3704,Europe,Enterprise
CUST-JOIN-3705,Freight Account 3705,Europe,Startup
CUST-JOIN-3706,Freight Account 3706,Europe,Enterprise
CUST-JOIN-3707,Freight Account 3707,Asia Pacific,SMB
CUST-JOIN-3708,Freight Account 3708,Europe,Startup
CUST-JOIN-3709,Freight Account 3709,Asia Pacific,Startup
CUST-JOIN-3710,Freight Account 3710,Europe,Enterprise
CUST-JOIN-3711,Freight Account 3711,Europe,Startup
CUST-JOIN-3712,Freight Account 3712,North America,Startup
CUST-JOIN-3713,Freight Account 3713,Asia Pacific,Startup
CUST-JOIN-3714,Freight Account 3714,North America,SMB
CUST-JOIN-3715,Freight Account 3715,North America,Enterprise
CUST-JOIN-3716,Freight Account 3716,Asia Pacific,Startup
CUST-JOIN-3717,Freight Account 3717,Asia Pacific,SMB
CUST-JOIN-3718,Freight Account 3718,Asia Pacific,Startup
CUST-JOIN-3719,Freight Account 3719,Europe,Startup
CUST-JOIN-3720,Freight Account 3720,Europe,Startup
CUST-JOIN-3721,Freight Account 3721,North America,SMB
CUST-JOIN-3722,Freight Account 3722,Asia Pacific,SMB
CUST-JOIN-3723,Freight Account 3723,Asia Pacific,Startup
CUST-JOIN-3724,Freight Account 3724,Europe,SMB
CUST-JOIN-3725,Freight Account 3725,Europe,SMB
CUST-JOIN-3726,Freight Account 3726,North America,Startup
CUST-JOIN-3727,Freight Account 3727,Asia Pacific,Enterprise
CUST-JOIN-3728,Freight Account 3728,Asia Pacific,SMB
CUST-JOIN-3729,Freight Account 3729,Asia Pacific,Startup
CUST-JOIN-3730,Freight Account 3730,Asia Pacific,SMB
CUST-JOIN-3731,Freight Account 3731,North America,Startup
CUST-JOIN-3732,Freight Account 3732,North America,Startup
CUST-JOIN-3733,Freight Account 3733,Europe,Startup
CUST-JOIN-3734,Freight Account 3734,North America,SMB
CUST-JOIN-3735,Freight Account 3735,North America,SMB
CUST-JOIN-3736,Freight Account 3736,Europe,Enterprise
CUST-JOIN-3737,Freight Account 3737,North America,Enterprise
CUST-JOIN-3738,Freight Account 3738,Europe,Startup
CUST-JOIN-3739,Freight Account 3739,Europe,SMB
CUST-JOIN-3740,Freight Account 3740,North America,Startup
CUST-JOIN-3741,Freight Account 3741,Asia Pacific,Startup
CUST-JOIN-3742,Freight Account 3742,Asia Pacific,Startup
CUST-JOIN-3743,Freight Account 3743,Asia Pacific,SMB
CUST-JOIN-3744,Freight Account 3744,North America,Startup
CUST-JOIN-3745,Freight Account 3745,Europe,Enterprise
CUST-JOIN-3746,Freight Account 3746,Europe,SMB
CUST-JOIN-3747,Freight Account 3747,Europe,SMB
CUST-JOIN-3748,Freight Account 3748,Europe,SMB
CUST-JOIN-3749,Freight Account 3749,Asia Pacific,Startup
CUST-JOIN-3750,Freight Account 3750,Europe,SMB
CUST-JOIN-3751,Freight Account 3751,Europe,Startup
CUST-JOIN-3752,Freight Account 3752,Europe,Startup
CUST-JOIN-3753,Freight Account 3753,Asia Pacific,Enterprise
CUST-JOIN-3754,Freight Account 3754,Europe,Startup
CUST-JOIN-3755,Freight Account 3755,Asia Pacific,Startup
CUST-JOIN-3756,Freight Account 3756,Europe,Enterprise
CUST-JOIN-3757,Freight Account 3757,North America,Startup
CUST-JOIN-3758,Freight Account 3758,Asia Pacific,Enterprise
CUST-JOIN-3759,Freight Account 3759,North America,SMB
CUST-JOIN-3760,Freight Account 3760,Asia Pacific,SMB
CUST-JOIN-3761,Freight Account 3761,Asia Pacific,SMB
CUST-JOIN-3762,Freight Account 3762,Asia Pacific,Startup
CUST-JOIN-3763,Freight Account 3763,North America,Startup
CUST-JOIN-3764,Freight Account 3764,Europe,SMB
CUST-JOIN-3765,Freight Account 3765,Europe,SMB
CUST-JOIN-3766,Freight Account 3766,Europe,Startup
CUST-JOIN-3767,Freight Account 3767,Asia Pacific,Startup
CUST-JOIN-3768,Freight Account 3768,North America,Startup
CUST-JOIN-3769,Freight Account 3769,Europe,Startup
CUST-JOIN-3770,Freight Account 3770,Asia Pacific,Startup
CUST-JOIN-3771,Freight Account 3771,Europe,Startup
CUST-JOIN-3772,Freight Account 3772,Europe,Startup
CUST-JOIN-3773,Freight Account 3773,North America,Startup
CUST-JOIN-3774,Freight Account 3774,Asia Pacific,Startup
CUST-JOIN-3775,Freight Account 3775,Europe,Startup
CUST-JOIN-3776,Freight Account 3776,Asia Pacific,Enterprise
CUST-JOIN-3777,Freight Account 3777,Asia Pacific,SMB
CUST-JOIN-3778,Freight Account 3778,Europe,Startup
CUST-JOIN-3779,Freight Account 3779,North America,SMB
CUST-JOIN-3780,Freight Account 3780,Europe,SMB
CUST-JOIN-3781,Freight Account 3781,Asia Pacific,Startup
CUST-JOIN-3782,Freight Account 3782,Asia Pacific,SMB
CUST-JOIN-3783,Freight Account 3783,Asia Pacific,Startup
CUST-JOIN-3784,Freight Account 3784,Asia Pacific,Enterprise
CUST-JOIN-3785,Freight Account 3785,Europe,Startup
CUST-JOIN-3786,Freight Account 3786,North America,SMB
CUST-JOIN-3787,Freight Account 3787,Asia Pacific,Startup
CUST-JOIN-3788,Freight Account 3788,North America,Enterprise
CUST-JOIN-3789,Freight Account 3789,Europe,SMB
CUST-JOIN-3790,Freight Account 3790,Europe,SMB
CUST-JOIN-3791,Freight Account 3791,Asia Pacific,Startup
