order_id,customer_id,order_date,amount,warehouse_id
ORD-05086,CUST-JOIN-5086,2026-08-04,1257.02,WH-NEWYORK
ORD-05087,CUST-JOIN-5087,2026-08-04,640.55,WH-MIAMI
ORD-05088,CUST-JOIN-5088,2026-08-04,4447.88,WH-CHICAGO
ORD-05089,CUST-JOIN-5089,2026-08-04,4480.53,WH-MIAMI
ORD-05090,CUST-JOIN-5090,2026-08-04,4716.91,WH-DETROIT
ORD-05091,CUST-JOIN-5091,2026-08-04,3746.81,WH-DETROIT
ORD-05092,CUST-JOIN-5092,2026-08-04,929.75,WH-DETROIT
ORD-05093,CUST-JOIN-5093,2026-08-04,1726.82,WH-NEWYORK
ORD-05094,CUST-JOIN-5094,2026-08-04,6227.63,WH-DETROIT
ORD-05095,CUST-JOIN-5095,2026-08-04,1140.73,WH-CHICAGO
ORD-05096,CUST-JOIN-5096,2026-08-04,2657.51,WH-CHICAGO
ORD-05097,CUST-JOIN-5097,2026-08-05,5341.39,WH-NEWYORK
ORD-05098,CUST-JOIN-5098,2026-08-05,7916.42,WH-CHICAGO
ORD-05099,CUST-JOIN-5099,2026-08-05,6741.77,WH-NEWYORK
ORD-05100,CUST-JOIN-5100,2026-08-05,2534.35,WH-DETROIT
ORD-05101,CUST-JOIN-5101,2026-08-05,2428.86,WH-DETROIT
ORD-05102,CUST-JOIN-5102,2026-08-05,5223.04,WH-NEWYORK
ORD-05103,CUST-JOIN-5103,2026-08-05,7522.45,WH-NEWYORK
ORD-05104,CUST-JOIN-5104,2026-08-05,5319.38,WH-MIAMI
ORD-05105,CUST-JOIN-5105,2026-08-05,5055.75,WH-NEWYORK
ORD-05106,CUST-JOIN-5106,2026-08-05,4766.4,WH-CHICAGO
ORD-05107,CUST-JOIN-5107,2026-08-05,5230.09,WH-MIAMI
ORD-05108,CUST-JOIN-5108,2026-08-05,453.15,WH-CHICAGO
ORD-05109,CUST-JOIN-5109,2026-08-05,2546.74,WH-NEWYORK
ORD-05110,CUST-JOIN-5110,2026-08-05,2626.75,WH-NEWYORK
ORD-05111,CUST-JOIN-5111,2026-08-05,1101.69,WH-CHICAGO
ORD-05112,CUST-JOIN-5112,2026-08-05,4139.03,WH-CHICAGO
ORD-05113,CUST-JOIN-5113,2026-08-05,2434.3,WH-MIAMI
ORD-05114,CUST-JOIN-5114,2026-08-05,3489.51,WH-MIAMI
ORD-05115,CUST-JOIN-5115,2026-08-05,3836.56,WH-DETROIT
ORD-05116,CUST-JOIN-5116,2026-08-05,4916.92,WH-NEWYORK
ORD-05117,CUST-JOIN-5117,2026-08-05,2418.7,WH-MIAMI
ORD-05118,CUST-JOIN-5118,2026-08-05,424.94,WH-DETROIT
ORD-05119,CUST-JOIN-5119,2026-08-05,3994.08,WH-NEWYORK
ORD-05120,CUST-JOIN-5120,2026-08-05,2875.99,WH-MIAMI
ORD-05121,CUST-JOIN-5121,2026-08-06,4768.17,WH-MIAMI
ORD-05122,CUST-JOIN-5122,2026-08-06,6696.46,WH-CHICAGO
ORD-05123,CUST-JOIN-5123,2026-08-06,4583.99,WH-MIAMI
ORD-05124,CUST-JOIN-5124,2026-08-06,5634.14,WH-CHICAGO
ORD-05125,CUST-JOIN-5125,2026-08-06,6834.39,WH-NEWYORK
ORD-05126,CUST-JOIN-5126,2026-08-06,5144.93,WH-DETROIT
ORD-05127,CUST-JOIN-5127,2026-08-06,7205.37,WH-MIAMI
ORD-05128,CUST-JOIN-5128,2026-08-06,7919.04,WH-DETROIT
ORD-05129,CUST-JOIN-5129,2026-08-06,719.64,WH-CHICAGO
ORD-05130,CUST-JOIN-5130,2026-08-06,1669.09,WH-DETROIT
ORD-05131,CUST-JOIN-5131,2026-08-06,4709.68,WH-NEWYORK
ORD-05132,CUST-JOIN-5132,2026-08-06,3174.1,WH-CHICAGO
ORD-05133,CUST-JOIN-5133,2026-08-06,5319.71,WH-MIAMI
ORD-05134,CUST-JOIN-5134,2026-08-06,4647.32,WH-NEWYORK
ORD-05135,CUST-JOIN-5135,2026-08-06,4744.54,WH-DETROIT
ORD-05136,CUST-JOIN-5136,2026-08-06,601.15,WH-MIAMI
ORD-05137,CUST-JOIN-5137,2026-08-06,5199.76,WH-DETROIT
ORD-05138,CUST-JOIN-5138,2026-08-06,3059.01,WH-MIAMI
ORD-05139,CUST-JOIN-5139,2026-08-06,6599.74,WH-CHICAGO
ORD-05140,CUST-JOIN-5140,2026-08-06,6056.01,WH-DETROIT
ORD-05141,CUST-JOIN-5141,2026-08-06,5898.57,WH-DETROIT
ORD-05142,CUST-JOIN-5142,2026-08-06,7126.72,WH-DETROIT
ORD-05143,CUST-JOIN-5143,2026-08-06,4861.83,WH-NEWYORK
ORD-05144,CUST-JOIN-5144,2026-08-06,5474.62,WH-CHICAGO
ORD-05145,CUST-JOIN-5145,2026-08-07,3295.17,WH-NEWYORK
ORD-05146,CUST-JOIN-5146,2026-08-07,4466.98,WH-NEWYORK
ORD-05147,CUST-JOIN-5147,2026-08-07,4020.65,WH-CHICAGO
ORD-05148,CUST-JOIN-5148,2026-08-07,7676.0,WH-CHICAGO
ORD-05149,CUST-JOIN-5149,2026-08-07,2498.48,WH-CHICAGO
ORD-05150,CUST-JOIN-5150,2026-08-07,905.57,WH-NEWYORK
ORD-05151,CUST-JOIN-5151,2026-08-07,4029.08,WH-DETROIT
ORD-05152,CUST-JOIN-5152,2026-08-07,1423.42,WH-DETROIT
ORD-05153,CUST-JOIN-5153,2026-08-07,5544.77,WH-MIAMI
ORD-05154,CUST-JOIN-5154,2026-08-07,4396.57,WH-DETROIT
ORD-05155,CUST-JOIN-5155,2026-08-07,5536.25,WH-NEWYORK
ORD-05156,CUST-JOIN-5156,2026-08-07,3011.39,WH-DETROIT
ORD-05157,CUST-JOIN-5157,2026-08-07,2177.37,WH-MIAMI
ORD-05158,CUST-JOIN-5158,2026-08-07,4792.2,WH-CHICAGO
ORD-05159,CUST-JOIN-5159,2026-08-07,5579.33,WH-DETROIT
ORD-05160,CUST-JOIN-5160,2026-08-07,1017.02,WH-DETROIT
ORD-05161,CUST-JOIN-5161,2026-08-07,6069.52,WH-DETROIT
ORD-05162,CUST-JOIN-5162,2026-08-07,7706.86,WH-NEWYORK
ORD-05163,CUST-JOIN-5163,2026-08-07,6538.21,WH-CHICAGO
ORD-05164,CUST-JOIN-5164,2026-08-07,6770.16,WH-MIAMI
ORD-05165,CUST-JOIN-5165,2026-08-07,7810.81,WH-CHICAGO
ORD-05166,CUST-JOIN-5166,2026-08-07,4452.59,WH-DETROIT
ORD-05167,CUST-JOIN-5167,2026-08-07,1710.27,WH-MIAMI
ORD-05168,CUST-JOIN-5168,2026-08-07,5652.36,WH-MIAMI
ORD-05169,CUST-JOIN-5169,2026-08-08,6244.95,WH-DETROIT
ORD-05170,CUST-JOIN-5170,2026-08-08,7533.66,WH-NEWYORK
ORD-05171,CUST-JOIN-5171,2026-08-08,6384.08,WH-CHICAGO
ORD-05172,CUST-JOIN-5172,2026-08-08,2337.81,WH-CHICAGO
ORD-05173,CUST-JOIN-5173,2026-08-08,7843.19,WH-MIAMI
ORD-05174,CUST-JOIN-5174,2026-08-08,6461.76,WH-DETROIT
ORD-05175,CUST-JOIN-5175,2026-08-08,5550.27,WH-CHICAGO
ORD-05176,CUST-JOIN-5176,2026-08-08,2912.57,WH-CHICAGO
ORD-05177,CUST-JOIN-5177,2026-08-08,6953.68,WH-DETROIT
ORD-05178,CUST-JOIN-5178,2026-08-08,3535.49,WH-DETROIT
ORD-05179,CUST-JOIN-5179,2026-08-08,6209.48,WH-MIAMI
ORD-05180,CUST-JOIN-5180,2026-08-08,4279.79,WH-DETROIT
ORD-05181,CUST-JOIN-5181,2026-08-08,5594.85,WH-NEWYORK
ORD-05182,CUST-JOIN-5182,2026-08-08,3952.57,WH-NEWYORK
ORD-05183,CUST-JOIN-5183,2026-08-08,4176.38,WH-MIAMI
ORD-05184,CUST-JOIN-5184,2026-08-08,1088.05,WH-DETROIT
ORD-05185,CUST-JOIN-5185,2026-08-08,7762.56,WH-CHICAGO
ORD-05186,CUST-JOIN-5186,2026-08-08,6812.14,WH-DETROIT
ORD-05187,CUST-JOIN-5187,2026-08-08,203.38,WH-NEWYORK
ORD-05188,CUST-JOIN-5188,2026-08-08,1063.04,WH-CHICAGO
ORD-05189,CUST-JOIN-5189,2026-08-08,6423.34,WH-NEWYORK
ORD-05190,CUST-JOIN-5190,2026-08-08,7052.09,WH-CHICAGO
ORD-05191,CUST-JOIN-5191,2026-08-08,1578.12,WH-MIAMI
ORD-05192,CUST-JOIN-5192,2026-08-08,6110.2,WH-MIAMI
ORD-05193,CUST-JOIN-5193,2026-08-09,720.52,WH-DETROIT
ORD-05194,CUST-JOIN-5194,2026-08-09,1629.71,WH-CHICAGO
ORD-05195,CUST-JOIN-5195,2026-08-09,2870.08,WH-CHICAGO
ORD-05196,CUST-JOIN-5196,2026-08-09,4161.34,WH-CHICAGO
ORD-05197,CUST-JOIN-5197,2026-08-09,5177.26,WH-NEWYORK
ORD-05198,CUST-JOIN-5198,2026-08-09,7873.62,WH-CHICAGO
ORD-05199,CUST-JOIN-5199,2026-08-09,3006.02,WH-NEWYORK
ORD-05200,CUST-JOIN-5200,2026-08-09,5956.68,WH-NEWYORK
ORD-05201,CUST-JOIN-5201,2026-08-09,5927.69,WH-CHICAGO
ORD-05202,CUST-JOIN-5202,2026-08-09,3781.54,WH-DETROIT
ORD-05203,CUST-JOIN-5203,2026-08-09,7243.01,WH-MIAMI
ORD-05204,CUST-JOIN-5204,2026-08-09,3162.08,WH-MIAMI
ORD-05205,CUST-JOIN-5205,2026-08-09,7906.84,WH-NEWYORK
ORD-05206,CUST-JOIN-5206,2026-08-09,6114.24,WH-DETROIT
ORD-05207,CUST-JOIN-5207,2026-08-09,5335.25,WH-CHICAGO
ORD-05208,CUST-JOIN-5208,2026-08-09,1428.93,WH-CHICAGO
ORD-05209,CUST-JOIN-5209,2026-08-09,5320.02,WH-MIAMI
ORD-05210,CUST-JOIN-5210,2026-08-09,5138.28,WH-CHICAGO
ORD-05211,CUST-JOIN-5211,2026-08-09,1308.69,WH-MIAMI
ORD-05212,CUST-JOIN-5212,2026-08-09,4500.41,WH-CHICAGO
ORD-05213,CUST-JOIN-5213,2026-08-09,2605.94,WH-MIAMI
ORD-05214,CUST-JOIN-5214,2026-08-09,3828.19,WH-CHICAGO
ORD-05215,CUST-JOIN-5215,2026-08-09,1789.43,WH-DETROIT
ORD-05216,CUST-JOIN-5216,2026-08-09,3261.07,WH-MIAMI
ORD-05217,CUST-JOIN-5217,2026-08-10,605.53,WH-CHICAGO
ORD-05218,CUST-JOIN-5218,2026-08-10,5539.69,WH-NEWYORK
ORD-05219,CUST-JOIN-5219,2026-08-10,3533.54,WH-DETROIT
ORD-05220,CUST-JOIN-5220,2026-08-10,6490.89,WH-DETROIT
ORD-05221,CUST-JOIN-5221,2026-08-10,4804.14,WH-MIAMI
ORD-05222,CUST-JOIN-5222,2026-08-10,1877.07,WH-DETROIT
ORD-05223,CUST-JOIN-5223,2026-08-10,1250.18,WH-DETROIT
ORD-05224,CUST-JOIN-5224,2026-08-10,4790.27,WH-NEWYORK
ORD-05225,CUST-JOIN-5225,2026-08-10,3289.78,WH-CHICAGO
ORD-05226,CUST-JOIN-5226,2026-08-10,627.02,WH-CHICAGO
ORD-05227,CUST-JOIN-5227,2026-08-10,7649.09,WH-NEWYORK
ORD-05228,CUST-JOIN-5228,2026-08-10,2829.78,WH-NEWYORK
ORD-05229,CUST-JOIN-5229,2026-08-10,7236.75,WH-NEWYORK
ORD-05230,CUST-JOIN-5230,2026-08-10,3118.3,WH-CHICAGO
ORD-05231,CUST-JOIN-5231,2026-08-10,6976.79,WH-NEWYORK
ORD-05232,CUST-JOIN-5232,2026-08-10,1950.12,WH-CHICAGO
ORD-05233,CUST-JOIN-5233,2026-08-10,7806.48,WH-CHICAGO
ORD-05234,CUST-JOIN-5234,2026-08-10,6811.14,WH-CHICAGO
ORD-05235,CUST-JOIN-5235,2026-08-10,6620.98,WH-CHICAGO
ORD-05236,CUST-JOIN-5236,2026-08-10,3643.08,WH-CHICAGO
ORD-05237,CUST-JOIN-5237,2026-08-10,4172.31,WH-NEWYORK
ORD-05238,CUST-JOIN-5238,2026-08-10,2195.01,WH-CHICAGO
ORD-05239,CUST-JOIN-5239,2026-08-10,657.17,WH-DETROIT
ORD-05240,CUST-JOIN-5240,2026-08-10,677.63,WH-NEWYORK
ORD-05241,CUST-JOIN-5241,2026-08-11,2955.69,WH-NEWYORK
ORD-05242,CUST-JOIN-5242,2026-08-11,4817.27,WH-DETROIT
ORD-05243,CUST-JOIN-5243,2026-08-11,1410.72,WH-NEWYORK
ORD-05244,CUST-JOIN-5244,2026-08-11,7724.34,WH-NEWYORK
ORD-05245,CUST-JOIN-5245,2026-08-11,5257.67,WH-DETROIT
ORD-05246,CUST-JOIN-5246,2026-08-11,4612.07,WH-NEWYORK
ORD-05247,CUST-JOIN-5247,2026-08-11,5215.96,WH-MIAMI
ORD-05248,CUST-JOIN-5248,2026-08-11,3833.7,WH-MIAMI
ORD-05249,CUST-JOIN-5249,2026-08-11,5108.23,WH-MIAMI
ORD-05250,CUST-JOIN-5250,2026-08-11,7567.92,WH-CHICAGO
ORD-05251,CUST-JOIN-5251,2026-08-11,1281.75,WH-NEWYORK
ORD-05252,CUST-JOIN-5252,2026-08-11,2706.31,WH-DETROIT
ORD-05253,CUST-JOIN-5253,2026-08-11,2332.05,WH-MIAMI
ORD-05254,CUST-JOIN-5254,2026-08-11,7749.82,WH-CHICAGO
ORD-05255,CUST-JOIN-5255,2026-08-11,2359.99,WH-NEWYORK
ORD-05256,CUST-JOIN-5256,2026-08-11,7029.88,WH-DETROIT
ORD-05257,CUST-JOIN-5257,2026-08-11,910.65,WH-CHICAGO
ORD-05258,CUST-JOIN-5258,2026-08-11,3330.65,WH-MIAMI
ORD-05259,CUST-JOIN-5259,2026-08-11,1972.17,WH-DETROIT
ORD-05260,CUST-JOIN-5260,2026-08-11,1816.82,WH-NEWYORK
ORD-05261,CUST-JOIN-5261,2026-08-11,2014.33,WH-CHICAGO
ORD-05262,CUST-JOIN-5262,2026-08-11,6512.45,WH-NEWYORK
ORD-05263,CUST-JOIN-5263,2026-08-11,1055.64,WH-CHICAGO
ORD-05264,CUST-JOIN-5264,2026-08-11,5606.03,WH-MIAMI
ORD-05265,CUST-JOIN-5265,2026-08-12,5208.16,WH-NEWYORK
ORD-05266,CUST-JOIN-5266,2026-08-12,394.87,WH-MIAMI
ORD-05267,CUST-JOIN-5267,2026-08-12,1687.29,WH-CHICAGO
ORD-05268,CUST-JOIN-5268,2026-08-12,2928.87,WH-MIAMI
ORD-05269,CUST-JOIN-5269,2026-08-12,7725.06,WH-CHICAGO
ORD-05270,CUST-JOIN-5270,2026-08-12,5469.15,WH-NEWYORK
ORD-05271,CUST-JOIN-5271,2026-08-12,3251.52,WH-NEWYORK
ORD-05272,CUST-JOIN-5272,2026-08-12,2400.03,WH-NEWYORK
ORD-05273,CUST-JOIN-5273,2026-08-12,2681.18,WH-NEWYORK
ORD-05274,CUST-JOIN-5274,2026-08-12,3918.24,WH-DETROIT
ORD-05275,CUST-JOIN-5275,2026-08-12,2620.54,WH-NEWYORK
ORD-05276,CUST-JOIN-5276,2026-08-12,225.48,WH-CHICAGO
ORD-05277,CUST-JOIN-5277,2026-08-12,1379.27,WH-CHICAGO
ORD-05278,CUST-JOIN-5278,2026-08-12,4827.95,WH-MIAMI
ORD-05279,CUST-JOIN-5279,2026-08-12,1386.32,WH-MIAMI
ORD-05280,CUST-JOIN-5280,2026-08-12,3763.51,WH-NEWYORK
ORD-05281,CUST-JOIN-5281,2026-08-12,6266.31,WH-MIAMI
ORD-05282,CUST-JOIN-5282,2026-08-12,6553.72,WH-DETROIT
ORD-05283,CUST-JOIN-5283,2026-08-12,573.57,WH-MIAMI
ORD-05284,CUST-JOIN-5284,2026-08-12,1596.41,WH-MIAMI
ORD-05285,CUST-JOIN-5285,2026-08-12,7624.14,WH-CHICAGO
ORD-05286,CUST-JOIN-5286,2026-08-12,1946.7,WH-MIAMI
ORD-05287,CUST-JOIN-5287,2026-08-12,4498.68,WH-NEWYORK
ORD-05288,CUST-JOIN-5288,2026-08-12,4213.4,WH-CHICAGO
ORD-05289,CUST-JOIN-5289,2026-08-13,6856.63,WH-NEWYORK
ORD-05290,CUST-JOIN-5290,2026-08-13,4582.8,WH-NEWYORK
ORD-05291,CUST-JOIN-5291,2026-08-13,5796.67,WH-NEWYORK
ORD-05292,CUST-JOIN-5292,2026-08-13,1950.28,WH-DETROIT
ORD-05293,CUST-JOIN-5293,2026-08-13,1186.36,WH-CHICAGO
ORD-05294,CUST-JOIN-5294,2026-08-13,5523.36,WH-MIAMI
ORD-05295,CUST-JOIN-5295,2026-08-13,1349.32,WH-MIAMI
ORD-05296,CUST-JOIN-5296,2026-08-13,5351.19,WH-MIAMI
ORD-05297,CUST-JOIN-5297,2026-08-13,2785.84,WH-NEWYORK
ORD-05298,CUST-JOIN-5298,2026-08-13,7114.15,WH-DETROIT
ORD-05299,CUST-JOIN-5299,2026-08-13,5978.42,WH-CHICAGO
ORD-05300,CUST-JOIN-5300,2026-08-13,6320.57,WH-MIAMI
ORD-05301,CUST-JOIN-5301,2026-08-13,6796.94,WH-DETROIT
ORD-05302,CUST-JOIN-5302,2026-08-13,3082.58,WH-CHICAGO
ORD-05303,CUST-JOIN-5303,2026-08-13,3518.77,WH-NEWYORK
ORD-05304,CUST-JOIN-5304,2026-08-13,7481.76,WH-CHICAGO
ORD-05305,CUST-JOIN-5305,2026-08-13,5926.24,WH-NEWYORK
ORD-05306,CUST-JOIN-5306,2026-08-13,2095.38,WH-NEWYORK
ORD-05307,CUST-JOIN-5307,2026-08-13,1955.83,WH-CHICAGO
ORD-05308,CUST-JOIN-5308,2026-08-13,3038.83,WH-DETROIT
ORD-05309,CUST-JOIN-5309,2026-08-13,7776.63,WH-CHICAGO
ORD-05310,CUST-JOIN-5310,2026-08-13,3992.84,WH-MIAMI
ORD-05311,CUST-JOIN-5311,2026-08-13,5024.86,WH-CHICAGO
ORD-05312,CUST-JOIN-5312,2026-08-13,1484.81,WH-DETROIT
ORD-05313,CUST-JOIN-5313,2026-08-14,2885.53,WH-MIAMI
ORD-05314,CUST-JOIN-5314,2026-08-14,5226.44,WH-DETROIT
ORD-05315,CUST-JOIN-5315,2026-08-14,952.83,WH-MIAMI
ORD-05316,CUST-JOIN-5316,2026-08-14,355.64,WH-CHICAGO
ORD-05317,CUST-JOIN-5317,2026-08-14,2679.56,WH-NEWYORK
ORD-05318,CUST-JOIN-5318,2026-08-14,2796.89,WH-DETROIT
ORD-05319,CUST-JOIN-5319,2026-08-14,4241.93,WH-DETROIT
ORD-05320,CUST-JOIN-5320,2026-08-14,4954.17,WH-NEWYORK
ORD-05321,CUST-JOIN-5321,2026-08-14,5163.92,WH-NEWYORK
ORD-05322,CUST-JOIN-5322,2026-08-14,5711.15,WH-NEWYORK
ORD-05323,CUST-JOIN-5323,2026-08-14,6409.9,WH-NEWYORK
ORD-05324,CUST-JOIN-5324,2026-08-14,1996.81,WH-CHICAGO
ORD-05325,CUST-JOIN-5325,2026-08-14,3703.22,WH-MIAMI
ORD-05326,CUST-JOIN-5326,2026-08-14,4097.18,WH-CHICAGO
ORD-05327,CUST-JOIN-5327,2026-08-14,1835.96,WH-CHICAGO
ORD-05328,CUST-JOIN-5328,2026-08-14,1341.69,WH-CHICAGO
ORD-05329,CUST-JOIN-5329,2026-08-14,5047.64,WH-NEWYORK
ORD-05330,CUST-JOIN-5330,2026-08-14,7803.07,WH-DETROIT
ORD-05331,CUST-JOIN-5331,2026-08-14,3823.46,WH-DETROIT
ORD-05332,CUST-JOIN-5332,2026-08-14,5397.61,WH-MIAMI
ORD-05333,CUST-JOIN-5333,2026-08-14,4035.8,WH-MIAMI
ORD-05334,CUST-JOIN-5334,2026-08-14,4432.67,WH-CHICAGO
ORD-05335,CUST-JOIN-5335,2026-08-14,3150.19,WH-MIAMI
ORD-05336,CUST-JOIN-5336,2026-08-14,6972.86,WH-NEWYORK
ORD-05337,CUST-JOIN-5337,2026-08-15,7565.49,WH-DETROIT
ORD-05338,CUST-JOIN-5338,2026-08-15,1449.78,WH-DETROIT
ORD-05339,CUST-JOIN-5339,2026-08-15,2219.02,WH-CHICAGO
ORD-05340,CUST-JOIN-5340,2026-08-15,4629.82,WH-NEWYORK
ORD-05341,CUST-JOIN-5341,2026-08-15,1164.84,WH-DETROIT
ORD-05342,CUST-JOIN-5342,2026-08-15,6410.65,WH-DETROIT
ORD-05343,CUST-JOIN-5343,2026-08-15,6651.01,WH-MIAMI
ORD-05344,CUST-JOIN-5344,2026-08-15,5911.74,WH-NEWYORK
ORD-05345,CUST-JOIN-5345,2026-08-15,1008.87,WH-NEWYORK
ORD-05346,CUST-JOIN-5346,2026-08-15,6825.12,WH-MIAMI
ORD-05347,CUST-JOIN-5347,2026-08-15,1007.57,WH-NEWYORK
ORD-05348,CUST-JOIN-5348,2026-08-15,2115.12,WH-CHICAGO
ORD-05349,CUST-JOIN-5349,2026-08-15,1118.45,WH-NEWYORK
ORD-05350,CUST-JOIN-5350,2026-08-15,3812.3,WH-DETROIT
ORD-05351,CUST-JOIN-5351,2026-08-15,3500.58,WH-NEWYORK
ORD-05352,CUST-JOIN-5352,2026-08-15,1070.94,WH-NEWYORK
ORD-05353,CUST-JOIN-5353,2026-08-15,2229.07,WH-NEWYORK
ORD-05354,CUST-JOIN-5354,2026-08-15,4783.24,WH-DETROIT
ORD-05355,CUST-JOIN-5355,2026-08-15,1563.36,WH-MIAMI
ORD-05356,CUST-JOIN-5356,2026-08-15,637.0,WH-CHICAGO
ORD-05357,CUST-JOIN-5357,2026-08-15,4078.08,WH-DETROIT
ORD-05358,CUST-JOIN-5358,2026-08-15,7000.68,WH-CHICAGO
ORD-05359,CUST-JOIN-5359,2026-08-15,3880.33,WH-DETROIT
ORD-05360,CUST-JOIN-5360,2026-08-15,7888.17,WH-MIAMI
ORD-05361,CUST-JOIN-5361,2026-08-16,4660.73,WH-MIAMI
ORD-05362,CUST-JOIN-5362,2026-08-16,5539.34,WH-NEWYORK
ORD-05363,CUST-JOIN-5363,2026-08-16,7837.4,WH-DETROIT
ORD-05364,CUST-JOIN-5364,2026-08-16,4228.21,WH-NEWYORK
ORD-05365,CUST-JOIN-5365,2026-08-16,3183.72,WH-MIAMI
ORD-05366,CUST-JOIN-5366,2026-08-16,6187.65,WH-CHICAGO
ORD-05367,CUST-JOIN-5367,2026-08-16,6757.11,WH-NEWYORK
ORD-05368,CUST-JOIN-5368,2026-08-16,7500.86,WH-MIAMI
ORD-05369,CUST-JOIN-5369,2026-08-16,1613.53,WH-MIAMI
ORD-05370,CUST-JOIN-5370,2026-08-16,804.97,WH-MIAMI
ORD-05371,CUST-JOIN-5371,2026-08-16,7230.41,WH-MIAMI
ORD-05372,CUST-JOIN-5372,2026-08-16,2925.75,WH-DETROIT
ORD-05373,CUST-JOIN-5373,2026-08-16,4102.93,WH-NEWYORK
ORD-05374,CUST-JOIN-5374,2026-08-16,594.98,WH-CHICAGO
ORD-05375,CUST-JOIN-5375,2026-08-16,4187.7,WH-NEWYORK
ORD-05376,CUST-JOIN-5376,2026-08-16,2400.95,WH-MIAMI
ORD-05377,CUST-JOIN-5377,2026-08-16,2062.04,WH-CHICAGO
ORD-05378,CUST-JOIN-5378,2026-08-16,7786.95,WH-NEWYORK
ORD-05379,CUST-JOIN-5379,2026-08-16,6343.6,WH-MIAMI
ORD-05380,CUST-JOIN-5380,2026-08-16,5958.42,WH-CHICAGO
ORD-05381,CUST-JOIN-5381,2026-08-16,1479.3,WH-DETROIT
ORD-05382,CUST-JOIN-5382,2026-08-16,506.52,WH-DETROIT
ORD-05383,CUST-JOIN-5383,2026-08-16,4801.35,WH-NEWYORK
ORD-05384,CUST-JOIN-5384,2026-08-16,6783.65,WH-NEWYORK
ORD-05385,CUST-JOIN-5385,2026-08-17,230.7,WH-MIAMI
ORD-05386,CUST-JOIN-5386,2026-08-17,6978.52,WH-DETROIT
ORD-05387,CUST-JOIN-5387,2026-08-17,3824.91,WH-MIAMI
ORD-05388,CUST-JOIN-5388,2026-08-17,5200.89,WH-MIAMI
ORD-05389,CUST-JOIN-5389,2026-08-17,323.33,WH-MIAMI
ORD-05390,CUST-JOIN-5390,2026-08-17,6716.93,WH-CHICAGO
ORD-05391,CUST-JOIN-5391,2026-08-17,5615.5,WH-MIAMI
ORD-05392,CUST-JOIN-5392,2026-08-17,2564.45,WH-NEWYORK
ORD-05393,CUST-JOIN-5393,2026-08-17,7470.68,WH-NEWYORK
ORD-05394,CUST-JOIN-5394,2026-08-17,7857.13,WH-NEWYORK
ORD-05395,CUST-JOIN-5395,2026-08-17,2721.01,WH-NEWYORK
ORD-05396,CUST-JOIN-5396,2026-08-17,2063.17,WH-NEWYORK
ORD-05397,CUST-JOIN-5397,2026-08-17,385.15,WH-DETROIT
ORD-05398,CUST-JOIN-5398,2026-08-17,444.68,WH-MIAMI
ORD-05399,CUST-JOIN-5399,2026-08-17,2043.22,WH-NEWYORK
ORD-05400,CUST-JOIN-5400,2026-08-17,2013.64,WH-CHICAGO
ORD-05401,CUST-JOIN-5401,2026-08-17,1869.55,WH-CHICAGO
ORD-05402,CUST-JOIN-5402,2026-08-17,6337.66,WH-MIAMI
ORD-05403,CUST-JOIN-5403,2026-08-17,2420.85,WH-NEWYORK
ORD-05404,CUST-JOIN-5404,2026-08-17,4814.83,WH-MIAMI
ORD-05405,CUST-JOIN-5405,2026-08-17,2789.62,WH-NEWYORK
ORD-05406,CUST-JOIN-5406,2026-08-17,712.67,WH-CHICAGO
ORD-05407,CUST-JOIN-5407,2026-08-17,5872.64,WH-CHICAGO
ORD-05408,CUST-JOIN-5408,2026-08-17,340.58,WH-DETROIT
ORD-05409,CUST-JOIN-5409,2026-08-18,6937.93,WH-NEWYORK
ORD-05410,CUST-JOIN-5410,2026-08-18,556.03,WH-CHICAGO
ORD-05411,CUST-JOIN-5411,2026-08-18,3913.57,WH-MIAMI
ORD-05412,CUST-JOIN-5412,2026-08-18,763.82,WH-NEWYORK
ORD-05413,CUST-JOIN-5413,2026-08-18,4520.05,WH-MIAMI
ORD-05414,CUST-JOIN-5414,2026-08-18,2514.92,WH-NEWYORK
ORD-05415,CUST-JOIN-5415,2026-08-18,5018.12,WH-DETROIT
ORD-05416,CUST-JOIN-5416,2026-08-18,6761.06,WH-MIAMI
ORD-05417,CUST-JOIN-5417,2026-08-18,5768.91,WH-MIAMI
ORD-05418,CUST-JOIN-5418,2026-08-18,1088.87,WH-NEWYORK
ORD-05419,CUST-JOIN-5419,2026-08-18,6335.35,WH-DETROIT
ORD-05420,CUST-JOIN-5420,2026-08-18,6909.64,WH-NEWYORK
ORD-05421,CUST-JOIN-5421,2026-08-18,3357.44,WH-NEWYORK
ORD-05422,CUST-JOIN-5422,2026-08-18,1362.55,WH-CHICAGO
ORD-05423,CUST-JOIN-5423,2026-08-18,2913.95,WH-MIAMI
ORD-05424,CUST-JOIN-5424,2026-08-18,3697.98,WH-CHICAGO
ORD-05425,CUST-JOIN-5425,2026-08-18,5293.13,WH-DETROIT
ORD-05426,CUST-JOIN-5426,2026-08-18,4050.73,WH-MIAMI
ORD-05427,CUST-JOIN-5427,2026-08-18,836.06,WH-DETROIT
ORD-05428,CUST-JOIN-5428,2026-08-18,6887.09,WH-DETROIT
ORD-05429,CUST-JOIN-5429,2026-08-18,1973.67,WH-MIAMI
ORD-05430,CUST-JOIN-5430,2026-08-18,1313.53,WH-MIAMI
