customer_id,total_transactions,purchase_count,days_as_customer,days_since_last_purchase,total_spent,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score
CUST-ACT-04917,1,1,478,15,64615.74,0.06276150627615062,64615.74,4055.381171548117,low,Q4,5,1,5,11
CUST-ACT-04918,108,108,245,80,16600.07,13.224489795918368,153.70435185185184,2032.6616326530614,high,Q1,3,4,2,9
CUST-ACT-04919,148,148,748,39,4822.93,5.935828877005347,32.58736486486487,193.43302139037434,medium,Q1,4,5,1,10
CUST-ACT-04920,94,94,151,134,47169.77,18.675496688741724,501.8060638297872,9371.477483443708,high,Q3,2,4,4,10
CUST-ACT-04921,119,119,873,151,48633.39,4.0893470790378,408.6839495798319,1671.2505154639175,medium,Q3,1,4,4,9
CUST-ACT-04922,144,144,869,178,47137.3,4.971231300345225,327.34236111111113,1627.2945914844652,medium,Q3,1,5,4,10
CUST-ACT-04923,69,69,87,40,39749.71,23.79310344827586,576.0827536231884,13706.796551724137,high,Q3,4,3,3,10
CUST-ACT-04924,124,124,254,16,74137.29,14.645669291338583,597.8813709677419,8756.372834645668,high,Q4,5,5,5,15
CUST-ACT-04925,141,141,254,119,11160.17,16.653543307086615,79.15014184397162,1318.13031496063,high,Q1,2,5,1,8
CUST-ACT-04926,7,7,553,160,17301.56,0.37974683544303794,2471.651428571429,938.601808318264,low,Q1,1,1,2,4
CUST-ACT-04927,40,40,652,52,52043.9,1.840490797546012,1301.0975,2394.6579754601225,low,Q3,4,2,4,10
CUST-ACT-04928,50,50,872,177,47756.54,1.7201834862385321,955.1308,1643.0002293577982,low,Q3,1,2,4,7
CUST-ACT-04929,57,57,334,146,73084.2,5.119760479041917,1282.178947368421,6564.449101796407,medium,Q4,1,2,5,8
CUST-ACT-04930,123,123,682,175,63969.95,5.410557184750733,520.080894308943,2813.9274193548385,medium,Q4,1,5,5,11
CUST-ACT-04931,9,9,487,100,1134.25,0.5544147843942505,126.02777777777777,69.87166324435317,low,Q1,3,1,1,5
CUST-ACT-04932,118,118,640,33,25912.86,5.53125,219.6005084745763,1214.6653125,medium,Q2,5,4,2,11
CUST-ACT-04933,98,98,912,18,51161.83,3.223684210526316,522.0594897959184,1682.9549342105265,medium,Q3,5,4,4,13
CUST-ACT-04934,95,95,298,44,12337.91,9.563758389261745,129.87273684210527,1242.071476510067,medium,Q1,4,4,1,9
CUST-ACT-04935,81,81,453,124,22728.02,5.364238410596027,280.5928395061728,1505.1668874172185,medium,Q2,2,3,2,7
CUST-ACT-04936,115,115,248,130,22218.54,13.911290322580644,193.2046956521739,2687.7266129032255,high,Q2,2,4,2,8
CUST-ACT-04937,145,145,566,97,73112.83,7.685512367491166,504.22641379310346,3875.2383392226147,medium,Q4,3,5,5,13
CUST-ACT-04938,114,114,602,65,60897.42,5.681063122923588,534.187894736842,3034.755149501661,medium,Q4,4,4,5,13
CUST-ACT-04939,86,86,902,34,5741.96,2.860310421286031,66.76697674418605,190.97427937915742,medium,Q1,5,3,1,9
CUST-ACT-04940,130,130,36,112,54712.03,108.33333333333334,420.8617692307692,45593.35833333334,high,Q3,2,5,4,11
CUST-ACT-04941,143,143,450,109,57049.4,9.533333333333333,398.94685314685313,3803.2933333333335,medium,Q4,2,5,4,11
CUST-ACT-04942,136,136,727,141,27223.74,5.612104539202201,200.17455882352942,1123.4005502063274,medium,Q2,2,5,2,9
CUST-ACT-04943,134,134,703,131,64639.95,5.718349928876244,482.38768656716417,2758.461593172119,medium,Q4,2,5,5,12
CUST-ACT-04944,64,64,913,31,10361.42,2.1029572836801753,161.8971875,340.46286966046,medium,Q1,5,3,1,9
CUST-ACT-04945,12,12,912,15,50662.77,0.39473684210526316,4221.8975,1666.5384868421052,low,Q3,5,1,4,10
CUST-ACT-04946,97,97,700,25,59685.89,4.1571428571428575,615.3184536082474,2557.9667142857143,medium,Q4,5,4,4,13
CUST-ACT-04947,15,15,975,40,49891.56,0.46153846153846156,3326.104,1535.124923076923,low,Q3,4,1,4,9
CUST-ACT-04948,79,79,769,18,9298.48,3.0819245773732122,117.70227848101266,362.74954486345905,medium,Q1,5,3,1,9
CUST-ACT-04949,135,135,498,104,23954.31,8.132530120481928,177.43933333333334,1443.0307228915663,medium,Q2,3,5,2,10
CUST-ACT-04950,55,55,787,66,42651.41,2.096569250317662,775.4801818181819,1625.8479034307497,medium,Q3,4,2,3,9
CUST-ACT-04951,33,33,43,118,45891.31,23.023255813953487,1390.6457575757574,32017.19302325581,high,Q3,2,2,4,8
CUST-ACT-04952,113,113,819,31,39799.74,4.139194139194139,352.2100884955752,1457.865934065934,medium,Q3,5,4,3,12
CUST-ACT-04953,27,27,433,79,23738.02,1.8706697459584296,879.185925925926,1644.6665127020785,low,Q2,3,1,2,6
CUST-ACT-04954,132,132,679,45,50128.77,5.832106038291605,379.7634090909091,2214.820471281296,medium,Q3,4,5,4,13
CUST-ACT-04955,83,83,562,81,55943.69,4.430604982206406,674.0203614457831,2986.317971530249,medium,Q3,3,3,4,10
CUST-ACT-04956,89,89,753,105,56105.95,3.545816733067729,630.4039325842697,2235.296812749004,medium,Q3,3,3,4,10
CUST-ACT-04957,50,50,990,164,57015.62,1.5151515151515151,1140.3124,1727.7460606060606,low,Q4,1,2,4,7
CUST-ACT-04958,147,147,998,85,56103.09,4.4188376753507015,381.65367346938774,1686.465631262525,medium,Q3,3,5,4,12
CUST-ACT-04959,56,56,213,154,7691.56,7.887323943661972,137.3492857142857,1083.318309859155,medium,Q1,1,2,1,4
CUST-ACT-04960,119,119,293,121,684.89,12.184300341296927,5.755378151260504,70.12525597269624,high,Q1,2,4,1,7
CUST-ACT-04961,117,117,541,57,64486.59,6.487985212569315,551.1674358974359,3575.96617375231,medium,Q4,4,4,5,13
CUST-ACT-04962,114,114,850,69,47941.42,4.023529411764706,420.5387719298245,1692.0501176470589,medium,Q3,4,4,4,12
CUST-ACT-04963,35,35,100,14,70050.79,10.5,2001.4511428571427,21015.236999999997,high,Q4,5,2,5,12
CUST-ACT-04964,74,74,198,10,14579.7,11.212121212121213,197.02297297297298,2209.045454545455,high,Q1,5,3,1,9
CUST-ACT-04965,95,95,989,41,43174.24,2.8816986855409503,454.4656842105263,1309.6331648129421,medium,Q3,4,4,3,11
CUST-ACT-04966,119,119,664,2,3903.25,5.376506024096385,32.80042016806723,176.35165662650604,medium,Q1,5,4,1,10
CUST-ACT-04967,119,119,580,64,45338.32,6.155172413793104,380.9942857142857,2345.0855172413794,medium,Q3,4,4,4,12
CUST-ACT-04968,30,30,721,43,867.89,1.248266296809986,28.929666666666666,36.111927877947295,low,Q1,4,1,1,6
CUST-ACT-04969,54,54,121,92,33695.26,13.388429752066116,623.9862962962964,8354.196694214877,high,Q2,3,2,3,8
CUST-ACT-04970,116,116,555,60,68564.33,6.27027027027027,591.0718103448276,3706.1800000000003,medium,Q4,4,4,5,13
CUST-ACT-04971,148,148,692,77,48406.6,6.416184971098266,327.0716216216216,2098.5520231213873,medium,Q3,3,5,4,12
CUST-ACT-04972,117,117,567,122,23130.44,6.190476190476191,197.69606837606835,1223.8328042328042,medium,Q2,2,4,2,8
CUST-ACT-04973,62,62,347,168,61602.1,5.360230547550432,993.582258064516,5325.829971181556,medium,Q4,1,3,5,9
CUST-ACT-04974,30,30,220,45,61549.89,4.090909090909091,2051.663,8393.166818181819,medium,Q4,4,1,5,10
CUST-ACT-04975,92,92,644,13,32727.63,4.2857142857142865,355.7351086956522,1524.5790372670808,medium,Q2,5,4,3,12
CUST-ACT-04976,96,96,146,100,29600.88,19.726027397260275,308.34250000000003,6082.372602739727,high,Q2,3,4,2,9
CUST-ACT-04977,66,66,642,33,71385.91,3.0841121495327104,1081.604696969697,3335.790186915888,medium,Q4,5,3,5,13
CUST-ACT-04978,13,13,352,39,60945.45,1.1079545454545456,4688.111538461539,5194.214488636364,low,Q4,4,1,5,10
CUST-ACT-04979,88,88,249,27,15028.54,10.602409638554215,170.77886363636364,1810.667469879518,high,Q1,5,3,1,9
CUST-ACT-04980,72,72,728,40,46246.7,2.967032967032967,642.3152777777777,1905.7706043956043,medium,Q3,4,3,4,11
CUST-ACT-04981,13,13,255,92,62300.83,1.5294117647058822,4792.371538461539,7329.509411764706,low,Q4,3,1,5,9
CUST-ACT-04982,126,126,150,144,10952.84,25.2,86.92730158730159,2190.568,high,Q1,1,5,1,7
CUST-ACT-04983,46,46,240,142,19087.16,5.75,414.9382608695652,2385.895,medium,Q2,2,2,2,6
CUST-ACT-04984,42,42,847,109,35494.95,1.487603305785124,845.117857142857,1257.2001180637542,low,Q2,2,2,3,7
CUST-ACT-04985,107,107,327,86,8342.51,9.81651376146789,77.9673831775701,765.3678899082569,medium,Q1,3,4,1,8
CUST-ACT-04986,47,47,555,41,67868.76,2.5405405405405403,1444.016170212766,3668.5816216216213,medium,Q4,4,2,5,11
CUST-ACT-04987,58,58,435,118,73626.23,4.0,1269.4177586206895,5077.671034482758,medium,Q4,2,2,5,9
CUST-ACT-04988,63,63,374,134,6619.46,5.053475935828877,105.07079365079365,530.9727272727273,medium,Q1,2,3,1,6
CUST-ACT-04989,126,126,711,133,72032.99,5.3164556962025316,571.6903968253969,3039.366666666667,medium,Q4,2,5,5,12
CUST-ACT-04990,147,147,205,60,67966.77,21.51219512195122,462.35897959183677,9946.356585365855,high,Q4,4,5,5,14
CUST-ACT-04991,68,68,605,98,4582.7,3.371900826446281,67.39264705882353,227.24132231404957,medium,Q1,3,3,1,7
CUST-ACT-04992,108,108,73,112,65424.83,44.38356164383562,605.7854629629629,26886.916438356166,high,Q4,2,4,5,11
CUST-ACT-04993,127,127,234,156,73391.98,16.28205128205128,577.8896062992126,9409.228205128205,high,Q4,1,5,5,11
CUST-ACT-04994,37,37,538,77,12596.07,2.063197026022305,340.43432432432434,702.3830855018587,medium,Q1,3,2,1,6
CUST-ACT-04995,63,63,531,64,52603.03,3.5593220338983054,834.9687301587302,2971.9225988700564,medium,Q3,4,3,4,11
CUST-ACT-04996,49,49,264,151,66419.01,5.5681818181818175,1355.4899999999998,7547.614772727272,medium,Q4,1,2,5,8
CUST-ACT-04997,88,88,497,146,49532.44,5.311871227364185,562.8686363636364,2989.8857142857146,medium,Q3,1,3,4,8
CUST-ACT-04998,138,138,485,103,26076.12,8.536082474226804,188.95739130434782,1612.9558762886595,medium,Q2,3,5,2,10
CUST-ACT-04999,74,74,532,83,57381.35,4.172932330827067,775.4236486486486,3235.7904135338345,medium,Q4,3,3,4,10
CUST-ACT-05000,24,24,191,8,61623.9,3.7696335078534036,2567.6625,9679.14659685864,medium,Q4,5,1,5,11
CUST-ACT-05001,47,47,795,66,35084.47,1.7735849056603774,746.478085106383,1323.9422641509434,low,Q2,4,2,3,9
CUST-ACT-05002,41,41,103,169,13856.79,11.941747572815535,337.9704878048781,4035.958252427185,high,Q1,1,2,1,4
CUST-ACT-05003,21,21,656,40,29105.88,0.9603658536585366,1385.9942857142858,1331.0615853658537,low,Q2,4,1,2,7
CUST-ACT-05004,40,40,547,173,58177.76,2.1937842778793417,1454.444,3190.7363802559416,medium,Q4,1,2,4,7
CUST-ACT-05005,93,93,869,13,33630.48,3.2105868814729575,361.61806451612904,1161.0062140391256,medium,Q2,5,4,3,12
CUST-ACT-05006,61,61,220,46,49262.41,8.318181818181818,807.5804918032787,6717.601363636364,medium,Q3,4,3,4,11
CUST-ACT-05007,93,93,940,100,16783.0,2.9680851063829787,180.46236559139786,535.6276595744681,medium,Q1,3,4,2,9
CUST-ACT-05008,114,114,123,124,55847.29,27.80487804878049,489.8885087719298,13621.29024390244,high,Q3,2,4,4,10
CUST-ACT-05009,24,24,982,147,72009.41,0.7331975560081466,3000.3920833333336,2199.8801425661914,low,Q4,1,1,5,7
CUST-ACT-05010,97,97,286,80,5098.81,10.174825174825175,52.56505154639176,534.8402097902099,high,Q1,3,4,1,8
CUST-ACT-05011,18,18,196,20,1188.59,2.7551020408163267,66.03277777777777,181.92704081632652,medium,Q1,5,1,1,7
CUST-ACT-05012,121,121,952,150,22878.26,3.8130252100840334,189.0765289256198,720.9535714285713,medium,Q2,1,5,2,8
CUST-ACT-05013,38,38,972,63,26937.92,1.1728395061728396,708.8926315789473,831.4172839506173,low,Q2,4,2,2,8
CUST-ACT-05014,65,65,847,149,3809.58,2.3022432113341202,58.60892307692308,134.93199527744983,medium,Q1,1,3,1,5
CUST-ACT-05015,145,145,720,76,33362.54,6.041666666666667,230.0864827586207,1390.1058333333333,medium,Q2,3,5,3,11
CUST-ACT-05016,33,33,327,128,12788.23,3.0275229357798166,387.5221212121212,1173.2321100917432,medium,Q1,2,2,1,5
CUST-ACT-05017,123,123,762,59,36284.38,4.84251968503937,294.9949593495935,1428.5188976377954,medium,Q2,4,5,3,12
CUST-ACT-05018,56,56,760,121,54115.7,2.210526315789474,966.3517857142857,2136.146052631579,medium,Q3,2,2,4,8
CUST-ACT-05019,52,52,817,145,12926.2,1.9094247246022031,248.58076923076925,474.6462668298654,low,Q1,1,2,1,4
CUST-ACT-05020,121,121,628,68,33449.71,5.780254777070064,276.44388429752064,1597.9160828025476,medium,Q2,4,5,3,12
CUST-ACT-05021,62,62,289,44,53483.83,6.43598615916955,862.6424193548387,5551.954671280278,medium,Q3,4,3,4,11
CUST-ACT-05022,13,13,530,30,69156.37,0.7358490566037735,5319.720769230769,3914.5115094339617,low,Q4,5,1,5,11
CUST-ACT-05023,31,31,304,150,63166.35,3.05921052631579,2037.624193548387,6233.5213815789475,medium,Q4,1,1,5,7
CUST-ACT-05024,11,11,844,121,1027.55,0.3909952606635071,93.41363636363636,36.524289099526065,low,Q1,2,1,1,4
CUST-ACT-05025,10,10,476,27,6983.14,0.6302521008403361,698.3140000000001,440.1138655462185,low,Q1,5,1,1,7
CUST-ACT-05026,14,14,477,132,30617.18,0.8805031446540881,2186.941428571429,1925.6088050314465,low,Q2,2,1,3,6
CUST-ACT-05027,25,25,641,56,39256.73,1.1700468018720749,1570.2692000000002,1837.2884555382216,low,Q3,4,1,3,8
CUST-ACT-05028,17,17,120,34,8500.37,4.25,500.0217647058824,2125.0925,medium,Q1,5,1,1,7
CUST-ACT-05029,79,79,629,66,4114.48,3.767885532591415,52.08202531645569,196.23910969793323,medium,Q1,4,3,1,8
CUST-ACT-05030,8,8,605,102,40796.38,0.396694214876033,5099.5475,2022.960991735537,low,Q3,3,1,3,7
CUST-ACT-05031,149,149,459,121,38103.62,9.738562091503267,255.72899328859063,2490.432679738562,medium,Q3,2,5,3,10
CUST-ACT-05032,16,16,952,105,19099.0,0.5042016806722689,1193.6875,601.859243697479,low,Q2,3,1,2,6
CUST-ACT-05033,35,35,307,46,41518.53,3.420195439739414,1186.2437142857143,4057.1853420195444,medium,Q3,4,2,3,9
CUST-ACT-05034,61,61,896,88,70758.37,2.0424107142857144,1159.9732786885245,2369.141852678571,medium,Q4,3,3,5,11
CUST-ACT-05035,38,38,513,34,49034.84,2.222222222222222,1290.3905263157894,2867.534502923976,medium,Q3,5,2,4,11
CUST-ACT-05036,118,118,483,159,11857.79,7.32919254658385,100.48974576271188,736.5086956521739,medium,Q1,1,4,1,6
CUST-ACT-05037,117,117,931,69,48219.03,3.7701396348012888,412.1284615384615,1553.7818474758324,medium,Q3,4,4,4,12
CUST-ACT-05038,115,115,327,163,68437.96,10.55045871559633,595.112695652174,6278.711926605505,high,Q4,1,4,5,10
CUST-ACT-05039,5,5,95,32,40319.02,1.5789473684210527,8063.803999999999,12732.322105263158,low,Q3,5,1,3,9
CUST-ACT-05040,144,144,80,100,28826.03,54.0,200.1807638888889,10809.76125,high,Q2,3,5,2,10
CUST-ACT-05041,74,74,93,170,50822.58,23.870967741935484,686.7916216216216,16394.38064516129,high,Q3,1,3,4,8
CUST-ACT-05042,82,82,739,75,54749.64,3.328822733423545,667.6785365853658,2222.58349120433,medium,Q3,3,3,4,10
CUST-ACT-05043,47,47,831,24,24666.04,1.696750902527076,524.8093617021277,890.4707581227437,low,Q2,5,2,2,9
CUST-ACT-05044,68,68,327,64,19302.23,6.238532110091743,283.8563235294118,1770.8467889908256,medium,Q2,4,3,2,9
CUST-ACT-05045,35,35,827,14,12018.88,1.2696493349455864,343.3965714285714,435.9932285368803,low,Q1,5,2,1,8
CUST-ACT-05046,79,79,988,103,71891.46,2.398785425101215,910.0184810126583,2182.9390688259114,medium,Q4,3,3,5,11
CUST-ACT-05047,46,46,161,44,48253.15,8.571428571428573,1048.9815217391304,8991.270186335405,medium,Q3,4,2,4,10
CUST-ACT-05048,111,111,761,51,31268.46,4.375821287779238,281.6978378378378,1232.6593955321944,medium,Q2,4,4,3,11
CUST-ACT-05049,29,29,713,91,52892.31,1.2201963534361853,1823.8727586206896,2225.482889200561,low,Q3,3,1,4,8
CUST-ACT-05050,147,147,854,107,67716.34,5.163934426229509,460.65537414965985,2378.794145199063,medium,Q4,3,5,5,13
CUST-ACT-05051,54,54,351,135,25694.3,4.615384615384616,475.82037037037037,2196.094017094017,medium,Q2,2,2,2,6
CUST-ACT-05052,120,120,974,47,19003.74,3.6960985626283365,158.36450000000002,585.3308008213553,medium,Q2,4,5,2,11
CUST-ACT-05053,105,105,271,32,72056.5,11.623616236162361,686.2523809523809,7976.734317343174,high,Q4,5,4,5,14
CUST-ACT-05054,65,65,317,169,5149.3,6.151419558359621,79.22,487.31545741324925,medium,Q1,1,3,1,5
CUST-ACT-05055,34,34,549,126,24512.5,1.8579234972677594,720.9558823529412,1339.48087431694,low,Q2,2,2,2,6
CUST-ACT-05056,61,61,50,27,8316.89,36.6,136.34245901639343,4990.133999999999,high,Q1,5,3,1,9
CUST-ACT-05057,128,128,757,148,73697.5,5.072655217965654,575.76171875,2920.6406869220605,medium,Q4,1,5,5,11
CUST-ACT-05058,13,13,742,175,7939.72,0.5256064690026954,610.7476923076923,321.0129380053908,low,Q1,1,1,1,3
CUST-ACT-05059,149,149,654,48,63645.78,6.834862385321101,427.15288590604024,2919.5311926605505,medium,Q4,4,5,5,14
CUST-ACT-05060,10,10,230,94,8507.01,1.3043478260869565,850.701,1109.61,low,Q1,3,1,1,5
CUST-ACT-05061,107,107,739,84,783.15,4.343707713125846,7.319158878504672,31.79228687415426,medium,Q1,3,4,1,8
CUST-ACT-05062,79,79,948,68,4613.51,2.5,58.39886075949367,145.9971518987342,medium,Q1,4,3,1,8
CUST-ACT-05063,98,98,256,98,12517.02,11.484375,127.72469387755102,1466.8382812500001,high,Q1,3,4,1,8
CUST-ACT-05064,79,79,928,98,55145.04,2.5538793103448274,698.0384810126583,1782.7060344827587,medium,Q3,3,3,4,10
CUST-ACT-05065,53,53,280,42,37989.74,5.678571428571428,716.7875471698113,4070.329285714285,medium,Q3,4,2,3,9
CUST-ACT-05066,76,76,544,7,29389.17,4.1911764705882355,386.6996052631579,1620.7262867647057,medium,Q2,5,3,2,10
CUST-ACT-05067,68,68,241,22,47521.96,8.464730290456432,698.8523529411765,5915.596680497925,medium,Q3,5,3,4,12
CUST-ACT-05068,107,107,68,70,67710.63,47.20588235294118,632.8096261682243,29872.336764705884,high,Q4,4,4,5,13
CUST-ACT-05069,125,125,449,28,26990.8,8.351893095768373,215.9264,1803.3942093541202,medium,Q2,5,5,2,12
CUST-ACT-05070,90,90,285,49,11605.47,9.473684210526315,128.94966666666667,1221.6284210526314,medium,Q1,4,3,1,8
CUST-ACT-05071,144,144,392,42,61274.43,11.020408163265307,425.516875,4689.369642857143,high,Q4,4,5,5,14
CUST-ACT-05072,49,49,533,12,30019.27,2.7579737335834897,612.6381632653062,1689.639962476548,medium,Q2,5,2,2,9
CUST-ACT-05073,108,108,300,172,56677.65,10.8,524.7930555555556,5667.765,high,Q4,1,4,4,9
CUST-ACT-05074,69,69,252,130,10141.85,8.214285714285714,146.98333333333335,1207.3630952380952,medium,Q1,2,3,1,6
CUST-ACT-05075,87,87,635,42,43798.24,4.110236220472441,503.4280459770115,2069.2081889763776,medium,Q3,4,3,3,10
CUST-ACT-05076,64,64,567,122,43724.24,3.3862433862433865,683.19125,2313.451851851852,medium,Q3,2,3,3,8
CUST-ACT-05077,7,7,587,16,74586.62,0.3577512776831346,10655.231428571427,3811.92265758092,low,Q4,5,1,5,11
CUST-ACT-05078,66,66,752,1,44974.49,2.632978723404255,681.4316666666666,1794.195079787234,medium,Q3,5,3,3,11
CUST-ACT-05079,147,147,940,156,57608.32,4.691489361702128,391.8933333333333,1838.5634042553193,medium,Q4,1,5,4,10
CUST-ACT-05080,55,55,482,33,55240.64,3.4232365145228214,1004.3752727272728,3438.2141078838176,medium,Q3,5,2,4,11
CUST-ACT-05081,116,116,932,145,66337.83,3.7339055793991416,571.8778448275863,2135.3378755364806,medium,Q4,1,4,5,10
CUST-ACT-05082,46,46,581,123,67057.39,2.3752151462994835,1457.769347826087,3462.515834767642,medium,Q4,2,2,5,9
CUST-ACT-05083,14,14,888,129,20959.55,0.47297297297297297,1497.1107142857143,708.0929054054053,low,Q2,2,1,2,5
CUST-ACT-05084,16,16,747,150,57161.58,0.642570281124498,3572.59875,2295.64578313253,low,Q4,1,1,4,6
CUST-ACT-05085,142,142,964,32,20700.09,4.419087136929461,145.77528169014084,644.1936721991701,medium,Q2,5,5,2,12
CUST-ACT-05086,81,81,908,125,40963.76,2.6762114537444934,505.72543209876545,1353.4281938325992,medium,Q3,2,3,3,8
CUST-ACT-05087,148,148,884,115,47426.95,5.02262443438914,320.4523648648648,1609.5118778280544,medium,Q3,2,5,4,11
CUST-ACT-05088,70,70,203,177,20487.49,10.344827586206897,292.6784285714286,3027.707881773399,high,Q2,1,3,2,6
CUST-ACT-05089,41,41,365,132,65646.18,3.3698630136986303,1601.1263414634145,5395.576438356164,medium,Q4,2,2,5,9
CUST-ACT-05090,64,64,303,162,72260.11,6.336633663366337,1129.06421875,7154.466336633664,medium,Q4,1,3,5,9
CUST-ACT-05091,49,49,434,18,52080.94,3.3870967741935485,1062.8763265306122,3600.0649769585257,medium,Q3,5,2,4,11
CUST-ACT-05092,90,90,208,117,8782.43,12.98076923076923,97.58255555555556,1266.6966346153847,high,Q1,2,3,1,6
CUST-ACT-05093,97,97,577,149,23402.23,5.043327556325823,241.2601030927835,1216.753726169844,medium,Q2,1,4,2,7
CUST-ACT-05094,39,39,866,141,31141.63,1.3510392609699768,798.5033333333333,1078.8093533487297,low,Q2,2,2,3,7
CUST-ACT-05095,117,117,873,1,2271.53,4.020618556701031,19.414786324786327,78.05945017182131,medium,Q1,5,4,1,10
CUST-ACT-05096,27,27,603,178,52542.46,1.3432835820895521,1946.017037037037,2614.052736318408,low,Q3,1,1,4,6
CUST-ACT-05097,82,82,50,109,45291.58,49.199999999999996,552.3363414634147,27174.948,high,Q3,2,3,4,9
CUST-ACT-05098,130,130,74,63,29893.98,52.7027027027027,229.9536923076923,12119.18108108108,high,Q2,4,5,2,11
CUST-ACT-05099,137,137,696,119,68708.28,5.905172413793103,501.52029197080293,2961.5637931034485,medium,Q4,2,5,5,12
CUST-ACT-05100,110,110,580,14,31147.74,5.689655172413794,283.1612727272727,1611.0900000000001,medium,Q2,5,4,3,12
CUST-ACT-05101,148,148,307,53,31651.79,14.462540716612379,213.86344594594595,3093.008794788274,high,Q2,4,5,3,12
CUST-ACT-05102,121,121,57,21,14107.3,63.684210526315795,116.5892561983471,7424.894736842105,high,Q1,5,5,1,11
CUST-ACT-05103,83,83,896,141,41531.57,2.779017857142857,500.38036144578314,1390.5659598214286,medium,Q3,2,3,3,8
CUST-ACT-05104,91,91,967,66,13874.09,2.823164426059979,152.46252747252748,430.42678386763185,medium,Q1,4,4,1,9
CUST-ACT-05105,87,87,43,98,49276.68,60.69767441860465,566.3986206896552,34379.07906976744,high,Q3,3,3,4,10
CUST-ACT-05106,80,80,111,165,7986.32,21.62162162162162,99.829,2158.4648648648645,high,Q1,1,3,1,5
CUST-ACT-05107,117,117,822,76,71361.49,4.27007299270073,609.927264957265,2604.4339416058397,medium,Q4,3,4,5,12
CUST-ACT-05108,97,97,160,93,44191.84,18.1875,455.5859793814433,8285.97,high,Q3,3,4,3,10
CUST-ACT-05109,69,69,185,170,10933.17,11.18918918918919,158.4517391304348,1772.9464864864865,high,Q1,1,3,1,5
CUST-ACT-05110,36,36,74,64,4132.78,14.594594594594595,114.79944444444443,1675.4513513513511,high,Q1,4,2,1,7
CUST-ACT-05111,83,83,519,73,13971.76,4.797687861271676,168.3344578313253,807.6161849710983,medium,Q1,3,3,1,7
CUST-ACT-05112,125,125,885,6,13138.27,4.237288135593221,105.10616,445.3650847457627,medium,Q1,5,5,1,11
CUST-ACT-05113,143,143,728,174,53226.62,5.892857142857143,372.2141258741259,2193.4046703296704,medium,Q3,1,5,4,10
CUST-ACT-05114,27,27,710,15,37952.49,1.1408450704225352,1405.6477777777777,1603.626338028169,low,Q3,5,1,3,9
CUST-ACT-05115,53,53,274,28,64282.4,5.802919708029197,1212.8754716981132,7038.218978102191,medium,Q4,5,2,5,12
CUST-ACT-05116,113,113,367,7,4079.57,9.237057220708447,36.10238938053097,333.4798365122616,medium,Q1,5,4,1,10
CUST-ACT-05117,131,131,721,59,48750.54,5.4507628294036055,372.14152671755727,2028.45520110957,medium,Q3,4,5,4,13
CUST-ACT-05118,66,66,578,106,36929.76,3.42560553633218,559.5418181818183,1916.7695501730107,medium,Q2,3,3,3,9
CUST-ACT-05119,9,9,860,53,50032.78,0.313953488372093,5559.197777777777,1745.3295348837207,low,Q3,4,1,4,9
CUST-ACT-05120,126,126,253,57,14553.5,14.940711462450592,115.50396825396825,1725.7114624505928,high,Q1,4,5,1,10
CUST-ACT-05121,14,14,313,160,44417.29,1.3418530351437699,3172.6635714285717,4257.248242811502,low,Q3,1,1,3,5
CUST-ACT-05122,19,19,690,13,49644.09,0.8260869565217391,2612.846842105263,2158.438695652174,low,Q3,5,1,4,10
CUST-ACT-05123,61,61,674,78,63990.56,2.7151335311572704,1049.0255737704917,2848.2445103857567,medium,Q4,3,3,5,11
CUST-ACT-05124,19,19,71,130,5066.82,8.028169014084506,266.67473684210523,2140.9098591549296,medium,Q1,2,1,1,4
CUST-ACT-05125,77,77,515,46,47772.95,4.485436893203883,620.4279220779221,2782.8902912621356,medium,Q3,4,3,4,11
CUST-ACT-05126,121,121,646,136,51585.08,5.619195046439628,426.3229752066116,2395.591950464396,medium,Q3,2,5,4,11
CUST-ACT-05127,48,48,311,78,34301.08,4.630225080385852,714.6058333333334,3308.785852090032,medium,Q2,3,2,3,8
CUST-ACT-05128,23,23,258,20,24024.47,2.674418604651163,1044.5421739130436,2793.543023255814,medium,Q2,5,1,2,8
CUST-ACT-05129,1,1,349,44,71970.85,0.08595988538681949,71970.85,6186.606017191978,low,Q4,4,1,5,10
CUST-ACT-05130,66,66,158,51,9068.08,12.531645569620252,137.39515151515153,1721.7873417721519,high,Q1,4,3,1,8
CUST-ACT-05131,109,109,415,122,33152.93,7.879518072289156,304.15532110091743,2396.5973493975903,medium,Q2,2,4,3,9
CUST-ACT-05132,13,13,227,125,9478.25,1.7180616740088106,729.0961538461538,1252.6321585903083,low,Q1,2,1,1,4
CUST-ACT-05133,39,39,723,72,68559.65,1.6182572614107882,1757.9397435897433,2844.798755186722,low,Q4,3,2,5,10
CUST-ACT-05134,131,131,678,95,18078.54,5.79646017699115,138.00412213740458,799.9353982300885,medium,Q1,3,5,2,10
CUST-ACT-05135,1,1,297,21,21471.37,0.10101010101010101,21471.37,2168.8252525252524,low,Q2,5,1,2,8
CUST-ACT-05136,125,125,327,134,3380.13,11.46788990825688,27.041040000000002,310.10366972477067,high,Q1,2,5,1,8
CUST-ACT-05137,29,29,295,153,8293.62,2.949152542372881,285.98689655172416,843.4189830508475,medium,Q1,1,1,1,3
