transaction_date,signup_date,amount,revenue,is_active,is_premium
2026-08-18,2025-12-18,905.13,4395.39,True,False
2026-08-19,2025-09-20,3445.68,7773.91,False,False
2026-08-20,2026-01-11,2321.92,5624.03,True,False
2026-08-21,2025-10-05,227.55,2867.5,True,False
2026-08-22,2026-05-19,912.76,2812.95,False,False
2026-08-23,2026-03-31,1553.17,2893.35,True,True
2026-08-24,2026-01-21,1798.38,4252.75,False,True
2026-08-25,2025-09-19,2217.93,8003.37,True,False
2026-08-26,2025-09-26,1475.93,3000.66,False,False
2026-08-27,2026-01-08,76.38,5744.95,False,True
2026-08-28,2026-04-09,1228.58,7096.18,True,True
2026-08-29,2026-01-30,3354.15,5184.66,False,False
2026-08-30,2026-01-11,3146.58,9526.42,False,False
2026-08-01,2026-06-03,2657.87,4566.4,False,False
2026-08-02,2026-05-03,264.56,2300.22,False,False
2026-08-03,2026-05-06,1397.85,6063.88,True,True
2026-08-04,2026-04-27,1596.65,3285.23,True,False
2026-08-05,2026-05-31,2452.23,6206.01,False,False
2026-08-06,2026-05-30,2479.53,9879.38,False,False
2026-08-07,2025-10-07,1611.86,7441.22,False,True
2026-08-08,2025-12-06,698.65,7002.21,False,True
2026-08-09,2026-04-12,2024.41,6915.72,True,True
2026-08-10,2026-07-01,2529.47,5149.15,False,False
2026-08-11,2025-11-16,744.66,403.8,True,False
2026-08-12,2025-10-27,1326.55,6605.05,False,False
2026-08-13,2026-05-17,2235.99,578.21,True,True
2026-08-14,2025-12-17,3110.05,8243.84,True,True
2026-08-15,2026-04-30,3256.07,5513.74,False,False
2026-08-16,2026-02-14,3140.12,6742.02,True,True
2026-08-17,2026-05-29,1286.23,5632.12,True,True
2026-08-18,2025-08-24,2026.09,1739.31,False,False
2026-08-19,2026-03-03,1615.43,7373.37,False,False
2026-08-20,2026-03-28,1618.29,4861.62,True,True
2026-08-21,2026-01-06,2400.51,9168.06,False,False
2026-08-22,2026-06-07,906.62,6020.27,True,False
2026-08-23,2025-10-05,2875.15,840.13,False,False
2026-08-24,2025-11-14,1063.19,2301.92,False,True
2026-08-25,2026-02-08,233.67,2705.37,True,False
2026-08-26,2026-06-30,1269.18,9415.34,False,True
2026-08-27,2026-03-08,2939.62,5544.12,False,False
2026-08-28,2025-10-22,1430.57,5125.27,True,False
2026-08-29,2026-06-30,1936.04,9181.16,False,False
2026-08-30,2026-01-19,597.82,5857.31,False,False
2026-08-01,2025-09-23,3474.9,4918.66,False,False
2026-08-02,2025-09-22,2212.74,8417.09,True,True
2026-08-03,2026-03-30,1635.85,4823.57,True,True
2026-08-04,2025-09-09,3190.4,3420.31,True,True
2026-08-05,2025-11-11,2093.87,686.42,False,False
2026-08-06,2026-06-08,3244.86,2611.94,False,True
2026-08-07,2026-05-11,1984.09,5002.69,True,False
2026-08-08,2026-02-27,2216.82,2791.04,False,False
2026-08-09,2026-03-26,2733.8,9641.5,False,False
2026-08-10,2025-11-19,2987.61,1152.03,True,True
2026-08-11,2026-03-07,3451.47,453.89,True,True
2026-08-12,2026-06-04,2953.54,7785.77,False,False
2026-08-13,2026-03-19,503.62,9732.82,False,True
2026-08-14,2025-08-03,955.67,2423.61,False,False
2026-08-15,2025-08-13,328.68,590.07,False,True
2026-08-16,2025-11-14,840.02,6353.67,True,False
2026-08-17,2026-06-07,1278.1,1824.28,True,True
2026-08-18,2026-03-23,3357.89,8212.43,False,True
2026-08-19,2025-09-13,2058.43,506.1,True,True
2026-08-20,2025-10-07,2341.29,3057.18,False,True
2026-08-21,2025-10-04,3419.94,8586.51,True,False
2026-08-22,2026-05-17,1852.98,4145.74,True,True
2026-08-23,2026-02-24,1484.28,5909.14,True,True
2026-08-24,2025-08-17,2038.1,924.12,True,False
2026-08-25,2025-11-16,1161.11,1684.22,False,True
2026-08-26,2025-12-10,288.16,3770.9,False,False
2026-08-27,2025-10-26,1475.89,4655.63,False,True
2026-08-28,2025-11-20,2345.11,8517.45,True,True
2026-08-29,2026-02-08,2702.33,1825.66,False,False
2026-08-30,2026-06-18,108.63,4011.24,True,True
2026-08-01,2026-02-10,1284.53,1929.72,True,False
2026-08-02,2025-09-12,2428.38,1387.45,False,True
2026-08-03,2026-04-01,1923.28,8459.39,True,True
2026-08-04,2026-04-13,1676.87,5326.78,False,False
2026-08-05,2025-09-12,3317.63,8500.22,True,True
2026-08-06,2026-04-27,3088.02,1526.07,False,True
2026-08-07,2026-02-17,179.31,6183.96,False,True
2026-08-08,2026-03-22,2036.85,247.44,False,True
2026-08-09,2026-04-01,1925.71,7964.56,False,True
2026-08-10,2025-10-07,3420.53,3159.97,False,False
2026-08-11,2025-11-17,1286.07,7508.79,False,False
2026-08-12,2026-05-14,127.73,4837.45,False,True
2026-08-13,2025-10-21,1303.81,5956.78,True,False
2026-08-14,2025-09-14,1642.27,1675.52,True,True
2026-08-15,2026-01-03,1068.17,5925.37,False,True
2026-08-16,2025-11-24,3473.61,6727.82,False,True
2026-08-17,2025-12-06,1600.28,5918.93,True,True
2026-08-18,2025-08-06,2081.95,4158.16,True,False
2026-08-19,2025-09-29,2733.01,713.09,False,True
2026-08-20,2026-06-01,2943.68,2067.98,False,True
2026-08-21,2026-06-19,2401.18,6040.39,True,False
2026-08-22,2026-01-24,1541.58,3995.36,True,False
2026-08-23,2025-09-11,2384.96,3879.65,False,False
2026-08-24,2026-05-05,270.06,910.23,False,False
2026-08-25,2025-10-18,2720.65,5086.05,False,False
2026-08-26,2025-08-20,1212.91,4787.75,False,True
2026-08-27,2025-11-14,3161.7,7160.72,False,True
2026-08-28,2025-11-03,2227.65,3658.64,False,True
2026-08-29,2026-05-04,2628.63,7306.99,False,True
2026-08-30,2026-03-18,989.3,2968.61,False,True
2026-08-01,2025-12-25,1592.31,8858.43,False,False
2026-08-02,2025-09-24,245.69,6657.15,True,False
2026-08-03,2026-02-11,1969.6,5070.47,True,True
2026-08-04,2026-05-23,735.51,5388.61,True,True
2026-08-05,2025-12-23,2993.8,2217.8,True,False
2026-08-06,2025-09-05,333.99,8528.66,True,True
2026-08-07,2026-07-02,1770.19,2722.36,True,True
2026-08-08,2026-04-22,526.53,2139.67,False,False
2026-08-09,2025-11-12,2606.84,5346.04,True,True
2026-08-10,2026-05-20,752.73,1369.33,False,False
2026-08-11,2025-09-27,2180.34,4064.82,True,False
2026-08-12,2025-08-08,1108.87,9811.06,False,False
2026-08-13,2026-02-18,223.61,2757.84,False,True
2026-08-14,2025-09-08,1689.45,4099.24,True,False
2026-08-15,2025-09-08,2460.42,5282.09,False,True
2026-08-16,2026-01-25,2600.94,8736.17,False,True
2026-08-17,2025-11-22,2042.72,8860.33,False,True
2026-08-18,2025-09-09,2008.28,7870.69,False,True
2026-08-19,2026-06-25,515.79,3070.67,True,True
2026-08-20,2025-11-08,259.13,2518.1,False,True
2026-08-21,2026-06-14,2542.78,9955.35,False,False
2026-08-22,2025-08-22,889.97,3624.67,True,False
2026-08-23,2025-08-29,2303.07,9005.15,False,True
2026-08-24,2025-12-06,394.16,4237.82,False,True
2026-08-25,2026-01-17,1780.38,3999.47,False,True
2026-08-26,2025-08-05,2088.11,7857.53,True,True
2026-08-27,2026-03-31,450.65,6150.62,True,False
2026-08-28,2025-10-15,201.47,6705.31,True,False
2026-08-29,2026-01-10,2471.7,8174.83,True,True
2026-08-30,2025-12-31,2425.89,9381.04,True,True
2026-08-01,2025-11-28,756.3,8082.13,False,True
2026-08-02,2025-10-23,1963.0,8530.66,True,False
2026-08-03,2025-12-31,2334.54,6101.01,False,True
2026-08-04,2025-10-14,2684.9,7734.02,False,False
2026-08-05,2025-08-30,1409.04,2463.54,False,False
2026-08-06,2026-03-29,325.76,4404.81,False,False
2026-08-07,2025-10-18,787.82,9167.31,False,False
2026-08-08,2026-03-30,1946.58,5689.05,True,True
2026-08-09,2025-11-14,1917.02,9093.32,True,True
2026-08-10,2025-12-16,1965.07,5634.84,False,False
2026-08-11,2025-11-28,267.03,1249.97,True,True
2026-08-12,2025-10-13,501.02,6839.48,True,False
2026-08-13,2026-04-09,143.95,2967.33,False,False
2026-08-14,2026-03-12,1517.8,3964.3,False,True
2026-08-15,2026-02-13,1068.39,9117.81,True,True
2026-08-16,2026-01-23,2069.13,9544.21,True,True
2026-08-17,2025-12-14,2488.83,2424.3,True,False
2026-08-18,2026-03-17,3164.45,1014.64,True,True
2026-08-19,2026-06-07,475.6,4564.99,True,True
2026-08-20,2026-04-13,1931.35,9667.1,False,False
2026-08-21,2025-11-06,499.18,2156.37,True,False
2026-08-22,2026-05-23,991.13,856.05,True,False
2026-08-23,2025-10-08,499.09,3066.99,True,True
2026-08-24,2026-03-15,2202.51,7944.07,True,False
2026-08-25,2026-02-07,1721.6,1103.84,True,True
2026-08-26,2025-08-02,1222.87,7995.34,False,True
2026-08-27,2025-12-04,3205.01,8194.29,False,True
2026-08-28,2025-09-06,1647.86,6946.45,False,True
2026-08-29,2026-05-30,1123.92,8497.52,False,True
2026-08-30,2025-12-28,3289.51,570.71,True,True
2026-08-01,2025-09-30,3214.53,473.18,True,False
2026-08-02,2026-01-30,890.44,509.5,False,False
2026-08-03,2026-02-26,658.47,7812.63,False,False
2026-08-04,2026-04-26,2841.47,890.39,False,True
2026-08-05,2025-08-24,460.79,6660.81,False,False
2026-08-06,2025-10-08,3468.35,8027.57,False,False
2026-08-07,2026-06-02,2914.09,5375.44,False,True
2026-08-08,2025-11-02,3187.01,2094.65,True,False
2026-08-09,2025-09-28,1189.19,8979.81,True,False
2026-08-10,2026-04-24,887.03,6317.52,True,False
2026-08-11,2026-02-15,3458.67,313.61,True,True
2026-08-12,2025-11-25,781.31,9765.01,True,False
2026-08-13,2026-02-06,2717.59,1075.91,True,True
2026-08-14,2026-04-29,2251.01,7692.08,True,False
2026-08-15,2025-10-25,204.55,3821.45,True,False
2026-08-16,2026-03-19,1143.27,5595.24,False,True
2026-08-17,2025-10-22,922.75,8580.28,True,True
2026-08-18,2026-02-16,157.44,5822.53,False,False
2026-08-19,2025-10-16,1001.64,4745.72,True,False
2026-08-20,2025-09-16,1871.64,1241.81,False,False
2026-08-21,2026-03-13,182.82,5637.74,True,True
2026-08-22,2026-02-15,3060.25,5499.59,False,False
2026-08-23,2026-05-13,787.98,2419.61,True,True
2026-08-24,2025-09-02,1127.21,3346.06,False,False
2026-08-25,2026-03-22,122.33,1371.01,False,True
2026-08-26,2025-08-06,2081.98,7982.04,True,False
2026-08-27,2025-08-16,277.53,2929.14,False,False
2026-08-28,2025-12-01,810.17,5912.12,False,False
2026-08-29,2025-08-15,1087.53,6548.44,True,True
2026-08-30,2025-11-10,703.92,5729.8,False,False
2026-08-01,2026-04-19,2944.78,629.5,True,True
2026-08-02,2025-11-18,732.27,6127.09,True,True
2026-08-03,2026-01-27,2172.04,9691.35,False,True
2026-08-04,2025-09-16,2755.41,1898.79,False,False
2026-08-05,2026-03-28,2882.21,2296.87,False,True
2026-08-06,2025-12-30,1541.37,3326.52,True,False
2026-08-07,2025-09-24,2047.79,419.92,False,False
2026-08-08,2025-10-05,2556.11,5322.7,True,False
2026-08-09,2025-08-25,56.57,6169.84,True,True
2026-08-10,2026-02-05,460.26,1058.42,True,True
2026-08-11,2026-01-07,2768.82,7806.74,True,False
2026-08-12,2026-05-24,587.74,377.42,True,False
2026-08-13,2025-12-24,613.69,3253.77,True,False
2026-08-14,2026-05-20,1294.37,6517.22,False,True
2026-08-15,2026-05-12,2193.96,3967.41,True,True
2026-08-16,2025-11-15,3146.94,9725.11,True,False
2026-08-17,2025-08-30,447.84,1181.85,True,True
2026-08-18,2026-03-08,2227.88,2632.19,True,False
2026-08-19,2025-10-05,459.2,3640.7,True,True
2026-08-20,2025-12-11,1720.18,4862.63,False,False
2026-08-21,2026-03-13,2825.6,3919.73,True,True
2026-08-22,2026-05-01,2872.27,3565.63,False,False
2026-08-23,2026-02-12,1930.73,6403.65,False,False
2026-08-24,2026-01-11,1584.47,4528.06,False,False
2026-08-25,2026-04-15,2956.98,9738.52,True,True
2026-08-26,2026-03-13,1893.39,7907.89,True,True
2026-08-27,2026-06-30,3303.25,3933.26,False,True
2026-08-28,2026-03-26,2375.2,9768.7,True,True
2026-08-29,2026-06-05,1774.53,8078.49,False,False
2026-08-30,2025-11-18,2109.32,9872.96,False,True
2026-08-01,2026-03-11,940.07,9060.86,True,True
2026-08-02,2026-05-08,2563.82,4169.63,False,False
2026-08-03,2025-09-08,2746.52,146.49,True,True
2026-08-04,2025-08-20,1176.9,6561.75,True,True
2026-08-05,2026-05-23,2456.55,1898.25,True,False
2026-08-06,2025-10-06,116.51,6784.61,False,False
2026-08-07,2025-11-21,2746.05,3928.4,True,True
2026-08-08,2025-12-31,1958.41,9989.07,False,False
2026-08-09,2025-09-01,993.9,2597.03,True,False
2026-08-10,2025-08-21,2712.77,7674.49,True,False
2026-08-11,2025-09-30,2730.01,3141.82,True,False
2026-08-12,2025-09-25,242.39,1401.84,False,False
2026-08-13,2026-01-28,3079.37,2016.72,False,False
2026-08-14,2025-12-07,2115.02,2672.18,True,True
2026-08-15,2026-01-12,2694.61,5253.53,False,True
2026-08-16,2025-10-17,2937.2,5173.63,False,False
2026-08-17,2026-01-13,1894.81,3920.22,False,False
2026-08-18,2026-06-10,1914.35,6685.08,False,False
2026-08-19,2026-03-14,1547.62,6120.54,True,False
2026-08-20,2026-01-02,1021.75,4222.82,True,True
2026-08-21,2025-12-01,607.51,9079.78,True,True
2026-08-22,2025-11-13,1224.46,2261.76,False,True
2026-08-23,2026-01-07,608.04,1061.28,True,False
2026-08-24,2026-06-19,2125.78,6698.61,True,False
2026-08-25,2026-04-16,452.84,2910.22,True,False
2026-08-26,2025-09-25,1236.0,1202.53,False,True
2026-08-27,2026-02-26,3092.23,641.45,False,True
2026-08-28,2026-03-15,1178.27,9819.59,False,False
2026-08-29,2025-11-13,1021.55,7963.67,False,False
2026-08-30,2025-10-15,1549.29,8716.09,True,False
2026-08-01,2026-06-30,3419.89,5812.82,False,True
2026-08-02,2026-02-23,672.83,9796.91,True,False
2026-08-03,2026-03-03,412.05,7870.86,True,False
2026-08-04,2025-12-21,198.77,3617.57,False,True
2026-08-05,2026-02-18,1443.73,3561.73,True,False
2026-08-06,2025-09-24,980.61,4790.15,True,False
2026-08-07,2026-03-04,2642.54,9815.84,True,True
2026-08-08,2025-12-01,1265.05,6612.73,True,False
2026-08-09,2026-05-25,3336.22,8395.91,True,False
2026-08-10,2026-04-04,1722.91,3301.95,False,True
2026-08-11,2025-12-11,1122.29,1001.97,False,False
2026-08-12,2026-03-18,3288.28,1270.44,False,False
2026-08-13,2026-02-01,1136.39,6750.55,True,True
2026-08-14,2025-09-16,1475.41,7907.56,True,False
2026-08-15,2025-11-18,3228.49,9223.62,False,True
2026-08-16,2026-01-25,1001.13,1014.97,True,True
2026-08-17,2026-04-02,766.25,6194.95,False,True
2026-08-18,2025-12-30,2949.73,6880.94,True,True
2026-08-19,2026-01-28,412.66,7280.77,False,True
2026-08-20,2025-11-09,2600.8,5147.23,True,False
2026-08-21,2025-12-08,3241.3,5637.06,True,False
2026-08-22,2026-04-02,347.07,3100.41,False,False
2026-08-23,2025-10-01,1978.31,3279.13,False,True
2026-08-24,2025-12-16,1684.02,6904.84,True,False
2026-08-25,2026-04-03,1394.12,1763.81,False,True
2026-08-26,2026-05-04,655.53,798.04,False,True
2026-08-27,2025-08-02,2568.86,7409.47,True,False
2026-08-28,2026-04-24,844.41,2737.77,False,True
2026-08-29,2025-12-05,2172.93,2290.36,True,False
2026-08-30,2025-12-08,928.61,644.52,False,False
2026-08-01,2026-03-03,542.41,6683.39,False,True
2026-08-02,2026-01-27,2238.52,5017.78,True,False
2026-08-03,2025-11-25,1943.94,7912.93,False,False
2026-08-04,2026-06-15,1929.26,2028.13,False,False
2026-08-05,2025-12-18,260.91,2823.19,True,False
2026-08-06,2026-04-27,1040.64,2956.35,False,True
2026-08-07,2025-08-21,1579.85,3249.57,True,False
2026-08-08,2026-04-09,1220.45,5579.82,False,True
2026-08-09,2026-01-31,371.19,4372.2,True,True
2026-08-10,2025-10-09,2618.53,2701.56,True,True
2026-08-11,2026-05-09,2583.57,439.57,True,True
2026-08-12,2026-02-19,417.8,4287.26,False,True
2026-08-13,2025-08-12,1895.87,624.41,False,False
2026-08-14,2025-12-06,2763.9,2003.8,True,True
2026-08-15,2026-05-04,263.76,3212.62,True,False
2026-08-16,2025-11-03,990.66,3052.21,True,True
2026-08-17,2026-05-26,477.25,4102.2,False,False
2026-08-18,2025-08-29,468.54,376.03,False,True
2026-08-19,2026-04-13,472.1,8296.31,False,True
2026-08-20,2025-12-07,2596.0,5132.0,False,False
2026-08-21,2025-10-19,2884.32,1748.09,False,True
2026-08-22,2026-01-09,1679.2,2850.94,True,True
2026-08-23,2025-12-05,1148.6,6658.9,True,False
2026-08-24,2026-07-01,1604.02,5475.05,False,False
2026-08-25,2025-12-17,2282.67,1524.64,False,False
2026-08-26,2025-12-19,2267.54,4031.21,True,True
2026-08-27,2025-08-10,3289.59,9417.19,True,False
2026-08-28,2026-05-14,738.49,5075.78,True,True
2026-08-29,2026-03-27,1382.21,7581.6,False,False
2026-08-30,2025-10-30,1626.06,8059.71,True,True
2026-08-01,2026-01-11,385.89,1394.83,False,True
2026-08-02,2026-03-23,1102.09,5974.13,True,True
2026-08-03,2026-06-09,580.03,5035.99,False,False
2026-08-04,2026-01-07,2563.69,4186.85,True,False
2026-08-05,2025-10-21,1112.07,7767.76,False,False
2026-08-06,2026-03-08,2543.34,5542.95,True,False
2026-08-07,2025-09-17,1123.7,6435.12,False,True
2026-08-08,2026-02-21,550.22,4163.2,False,False
2026-08-09,2026-02-11,2663.28,6778.62,False,False
2026-08-10,2025-09-05,846.06,871.79,False,True
2026-08-11,2025-10-07,3317.07,7690.74,True,False
2026-08-12,2026-06-05,1061.89,264.52,True,True
2026-08-13,2026-04-03,2857.89,5085.34,True,True
2026-08-14,2025-12-16,1528.59,7255.4,True,False
2026-08-15,2026-04-19,1701.49,6260.11,True,False
2026-08-16,2025-11-20,915.67,8636.61,False,True
2026-08-17,2025-09-20,3410.54,4137.02,False,True
2026-08-18,2025-10-11,2627.04,8012.6,True,True
2026-08-19,2025-08-05,1775.3,8071.68,True,False
2026-08-20,2026-05-09,156.27,1815.62,False,False
2026-08-21,2025-12-11,2395.78,2408.76,False,True
2026-08-22,2026-05-26,3469.72,5807.96,True,True
2026-08-23,2026-01-24,3173.28,4588.96,False,False
2026-08-24,2026-06-26,2176.97,5038.66,True,False
2026-08-25,2026-03-09,355.54,6498.65,True,True
2026-08-26,2025-12-14,701.68,7371.56,True,True
2026-08-27,2026-05-15,1559.42,3931.23,False,True
2026-08-28,2025-08-05,1800.63,1130.25,False,True
2026-08-29,2025-09-09,826.58,2220.63,True,False
2026-08-30,2026-05-08,584.74,6646.61,False,True
2026-08-01,2025-08-10,2883.95,4286.88,True,True
2026-08-02,2026-03-26,745.57,2313.38,True,True
2026-08-03,2025-10-26,1720.28,1712.26,False,False
2026-08-04,2025-11-14,2489.17,4917.46,True,True
2026-08-05,2025-12-16,1076.16,5404.5,False,True
2026-08-06,2025-10-22,2498.6,4356.86,False,False
2026-08-07,2025-09-25,3266.04,7961.32,False,True
2026-08-08,2026-03-31,56.55,9582.48,False,True
2026-08-09,2026-01-19,1361.89,2064.66,True,True
2026-08-10,2025-09-07,2989.93,9976.18,True,True
2026-08-11,2026-06-24,1499.46,6466.23,False,False
2026-08-12,2026-03-01,1642.59,5153.19,True,False
2026-08-13,2025-11-28,69.27,3434.31,True,True
2026-08-14,2025-08-26,2282.48,8681.2,True,True
2026-08-15,2025-08-26,407.56,9877.57,False,True
2026-08-16,2025-08-04,2301.85,9334.83,True,True
2026-08-17,2026-03-07,2688.96,9687.09,True,False
2026-08-18,2026-06-02,1350.55,152.12,True,False
2026-08-19,2026-02-23,163.97,5146.3,False,False
2026-08-20,2026-04-30,384.43,8307.59,False,False
2026-08-21,2025-12-16,1199.68,7680.1,False,False
2026-08-22,2026-06-15,794.81,1704.53,False,True
2026-08-23,2026-03-21,212.34,122.33,False,True
2026-08-24,2025-08-30,1866.8,9841.2,False,True
2026-08-25,2025-08-15,1341.77,8614.03,True,False
2026-08-26,2026-06-17,2484.97,8969.05,False,True
2026-08-27,2026-05-18,2605.09,7073.93,True,False
2026-08-28,2025-10-05,142.23,2088.9,True,True
2026-08-29,2026-06-05,3415.8,7693.26,True,True
2026-08-30,2026-01-08,249.34,1584.43,False,True
2026-08-01,2026-01-22,223.0,7596.39,False,True
2026-08-02,2025-11-14,1070.61,3018.57,True,True
2026-08-03,2026-03-16,1846.49,6344.23,False,True
2026-08-04,2025-10-30,967.42,1817.27,True,False
2026-08-05,2026-06-21,2942.59,5674.96,True,True
2026-08-06,2025-08-17,2477.81,6579.94,False,True
2026-08-07,2025-09-09,1486.02,2188.6,False,True
2026-08-08,2026-01-24,446.45,4139.22,False,False
2026-08-09,2026-02-13,2766.63,6426.48,False,False
2026-08-10,2026-01-18,1788.38,1903.47,False,True
2026-08-11,2026-01-28,3453.62,2700.45,False,True
2026-08-12,2026-04-10,2229.45,8938.18,True,True
2026-08-13,2026-04-01,3043.29,6042.21,False,False
2026-08-14,2026-03-19,2729.96,8533.99,False,True
2026-08-15,2025-12-01,487.6,4861.41,True,False
2026-08-16,2026-06-23,545.63,3944.44,True,False
2026-08-17,2025-11-28,605.93,7094.0,True,False
2026-08-18,2026-05-02,2060.59,511.87,False,True
2026-08-19,2025-08-16,2630.52,3144.63,True,False
2026-08-20,2025-08-15,1480.96,6334.82,True,True
2026-08-21,2025-08-29,773.51,3174.3,True,False
2026-08-22,2026-06-05,852.7,7033.98,False,True
2026-08-23,2026-01-07,1712.07,3772.96,False,True
2026-08-24,2026-03-27,1561.77,2318.99,False,True
2026-08-25,2026-05-27,1638.8,2649.41,False,False
2026-08-26,2025-10-26,3021.9,9068.87,True,True
2026-08-27,2026-01-07,1384.83,7136.87,True,False
2026-08-28,2025-11-26,2175.14,6668.84,True,False
2026-08-29,2026-05-22,1486.2,1131.02,True,False
2026-08-30,2025-08-17,1587.69,747.75,True,True
2026-08-01,2026-03-18,3421.53,9874.46,False,False
2026-08-02,2026-05-03,928.84,6840.86,True,False
2026-08-03,2025-08-30,2998.48,809.7,True,True
2026-08-04,2026-06-22,1869.16,6246.34,False,True
2026-08-05,2025-10-27,319.01,4844.72,True,True
2026-08-06,2025-09-15,832.82,8596.4,True,True
2026-08-07,2026-06-05,3472.22,4091.06,False,False
2026-08-08,2025-08-31,427.76,591.05,False,True
2026-08-09,2025-10-24,152.72,4020.48,True,True
2026-08-10,2026-01-21,3275.4,8189.76,True,False
2026-08-11,2026-03-13,236.51,7332.54,True,True
2026-08-12,2026-07-02,119.39,961.28,True,True
2026-08-13,2026-01-25,2254.65,7410.99,True,False
2026-08-14,2026-04-13,2168.91,1945.83,True,False
2026-08-15,2025-08-04,1044.56,4156.68,True,True
2026-08-16,2026-02-03,1248.0,5816.05,False,False
2026-08-17,2026-01-13,212.46,385.51,True,False
2026-08-18,2025-08-05,2162.62,8066.61,False,False
2026-08-19,2025-09-13,1808.4,553.34,True,True
2026-08-20,2025-08-22,630.45,6089.33,False,True
2026-08-21,2025-11-11,3156.02,5047.61,True,False
2026-08-22,2025-12-05,881.88,4043.29,True,True
2026-08-23,2026-02-23,1425.34,7599.63,False,False
2026-08-24,2025-12-21,3427.18,1993.35,True,True
2026-08-25,2025-12-29,3029.1,6413.34,True,False
2026-08-26,2025-10-07,3147.41,1282.23,False,True
2026-08-27,2026-01-18,3125.79,7622.13,False,True
2026-08-28,2025-08-08,2075.58,9204.8,True,True
2026-08-29,2026-06-19,1243.23,3278.68,True,False
2026-08-30,2026-05-09,2144.47,3561.62,False,True
2026-08-01,2025-10-23,276.55,6728.98,False,True
2026-08-02,2025-08-29,2418.54,8865.55,True,True
2026-08-03,2026-03-03,398.44,2648.27,True,False
2026-08-04,2025-11-13,2994.43,1099.35,False,False
2026-08-05,2025-09-22,3375.25,9955.56,True,False
2026-08-06,2026-02-15,1739.13,282.98,False,True
2026-08-07,2025-11-20,633.54,5488.1,False,False
2026-08-08,2025-09-23,897.37,4923.84,False,True
2026-08-09,2026-02-24,454.11,6883.18,True,False
2026-08-10,2026-05-14,1388.4,577.78,False,True
2026-08-11,2025-12-07,1689.2,6602.93,True,True
2026-08-12,2026-04-11,2351.19,4696.56,True,False
2026-08-13,2026-06-22,2694.75,5438.89,False,False
2026-08-14,2025-12-05,2366.04,9029.77,True,False
2026-08-15,2026-04-14,1873.53,1957.22,False,True
2026-08-16,2025-10-13,2542.25,7685.13,False,True
2026-08-17,2025-09-12,1983.12,3197.65,False,False
2026-08-18,2025-08-27,150.03,1417.76,True,True
2026-08-19,2026-01-25,1187.33,5229.75,False,False
2026-08-20,2026-03-15,311.07,370.36,False,False
2026-08-21,2025-11-08,110.25,3458.21,True,True
2026-08-22,2025-11-05,191.45,4356.12,True,False
2026-08-23,2026-04-21,1411.83,5671.32,False,True
2026-08-24,2025-09-26,989.15,5937.96,False,True
2026-08-25,2026-03-26,326.19,1418.03,True,True
2026-08-26,2026-01-28,2332.99,4585.41,True,False
2026-08-27,2025-11-11,1525.14,2425.31,False,False
2026-08-28,2026-04-11,1497.06,4316.86,False,False
2026-08-29,2025-12-05,425.94,4535.12,True,True
2026-08-30,2025-09-20,340.47,6587.57,True,True
2026-08-01,2025-12-15,2009.35,884.44,True,True
2026-08-02,2025-10-05,3486.55,4837.39,False,False
2026-08-03,2025-10-15,77.39,894.63,False,False
2026-08-04,2025-11-13,2997.41,4124.05,True,False
2026-08-05,2025-08-19,950.75,1579.09,False,True
2026-08-06,2026-06-28,307.27,7006.57,True,True
2026-08-07,2025-08-31,2455.36,2326.39,False,True
2026-08-08,2025-09-13,157.76,6095.34,False,False
2026-08-09,2026-05-18,2509.96,9237.67,True,False
2026-08-10,2026-06-17,3490.24,2639.45,False,False
2026-08-11,2026-04-28,598.09,9343.86,False,True
2026-08-12,2025-08-29,628.13,2489.22,True,True
2026-08-13,2025-12-25,2520.86,4377.27,True,True
2026-08-14,2026-05-27,377.62,9860.23,False,True
2026-08-15,2026-03-14,2534.36,5343.06,False,True
2026-08-16,2026-07-02,225.77,4509.29,True,False
2026-08-17,2025-08-21,1382.58,5656.24,False,True
2026-08-18,2026-04-09,1542.73,1520.89,False,False
2026-08-19,2026-01-13,1410.69,539.49,True,True
2026-08-20,2026-03-27,2356.56,7089.65,False,False
2026-08-21,2026-02-04,2618.61,7060.93,True,False
2026-08-22,2026-06-05,2548.72,2404.51,True,False
2026-08-23,2025-11-24,1430.47,9334.7,True,False
2026-08-24,2026-05-06,2614.47,9083.18,False,False
2026-08-25,2025-12-08,1389.66,8165.27,True,False
2026-08-26,2026-06-30,2495.48,1015.11,True,True
2026-08-27,2025-08-05,1195.84,1980.95,True,True
2026-08-28,2025-10-06,3114.26,7014.54,False,True
2026-08-29,2026-01-23,1485.57,5149.66,True,False
2026-08-30,2026-05-18,3466.21,8153.56,False,True
2026-08-01,2026-06-25,144.25,7468.96,False,True
2026-08-02,2025-08-25,1375.25,1304.18,False,False
2026-08-03,2025-09-19,989.77,9688.04,False,False
2026-08-04,2025-08-11,3376.6,770.26,False,True
2026-08-05,2026-01-13,220.99,8355.66,False,True
2026-08-06,2026-06-07,2173.22,9656.13,False,True
2026-08-07,2025-08-23,2520.56,2336.7,False,False
2026-08-08,2025-10-28,876.71,6698.86,False,False
2026-08-09,2025-12-07,2940.33,1670.85,False,False
2026-08-10,2025-08-21,2290.43,4740.42,True,True
2026-08-11,2025-09-22,2837.55,2408.22,False,False
2026-08-12,2025-09-26,2673.87,9722.35,True,True
2026-08-13,2025-09-08,3148.41,1105.32,True,True
