customer_id,customer_name,region,segment,order_id,order_date,amount,warehouse_id
CUST-JOIN-3298,Freight Account 3298,Europe,Startup,ORD-03298,2026-08-13,7545.19,WH-DETROIT
CUST-JOIN-3299,Freight Account 3299,Asia Pacific,Startup,ORD-03299,2026-08-13,4132.27,WH-MIAMI
CUST-JOIN-3300,Freight Account 3300,North America,Enterprise,ORD-03300,2026-08-13,7462.26,WH-CHICAGO
CUST-JOIN-3301,Freight Account 3301,North America,Startup,ORD-03301,2026-08-13,7327.83,WH-MIAMI
CUST-JOIN-3302,Freight Account 3302,North America,SMB,ORD-03302,2026-08-13,946.36,WH-DETROIT
CUST-JOIN-3303,Freight Account 3303,Europe,SMB,ORD-03303,2026-08-13,6149.81,WH-CHICAGO
CUST-JOIN-3304,Freight Account 3304,Europe,Startup,ORD-03304,2026-08-13,4362.03,WH-NEWYORK
CUST-JOIN-3305,Freight Account 3305,North America,SMB,ORD-03305,2026-08-13,4327.52,WH-NEWYORK
CUST-JOIN-3306,Freight Account 3306,North America,Startup,ORD-03306,2026-08-13,4277.38,WH-DETROIT
CUST-JOIN-3307,Freight Account 3307,North America,SMB,ORD-03307,2026-08-13,1932.72,WH-CHICAGO
CUST-JOIN-3308,Freight Account 3308,North America,Startup,ORD-03308,2026-08-13,4845.51,WH-CHICAGO
CUST-JOIN-3309,Freight Account 3309,North America,Enterprise,ORD-03309,2026-08-13,468.46,WH-DETROIT
CUST-JOIN-3310,Freight Account 3310,Europe,SMB,ORD-03310,2026-08-13,3954.39,WH-MIAMI
CUST-JOIN-3311,Freight Account 3311,Asia Pacific,Startup,ORD-03311,2026-08-13,5373.71,WH-DETROIT
CUST-JOIN-3312,Freight Account 3312,North America,Enterprise,ORD-03312,2026-08-13,566.04,WH-NEWYORK
CUST-JOIN-3313,Freight Account 3313,Asia Pacific,Startup,ORD-03313,2026-08-14,2586.2,WH-DETROIT
CUST-JOIN-3314,Freight Account 3314,Asia Pacific,Startup,ORD-03314,2026-08-14,3812.15,WH-MIAMI
CUST-JOIN-3315,Freight Account 3315,Asia Pacific,Startup,ORD-03315,2026-08-14,6747.51,WH-DETROIT
CUST-JOIN-3316,Freight Account 3316,Europe,SMB,ORD-03316,2026-08-14,2795.49,WH-NEWYORK
CUST-JOIN-3317,Freight Account 3317,Europe,Startup,ORD-03317,2026-08-14,6348.51,WH-MIAMI
CUST-JOIN-3318,Freight Account 3318,Europe,Startup,ORD-03318,2026-08-14,7557.32,WH-MIAMI
CUST-JOIN-3319,Freight Account 3319,Europe,SMB,ORD-03319,2026-08-14,6161.71,WH-CHICAGO
CUST-JOIN-3320,Freight Account 3320,Asia Pacific,Startup,ORD-03320,2026-08-14,4841.91,WH-NEWYORK
CUST-JOIN-3321,Freight Account 3321,Europe,SMB,ORD-03321,2026-08-14,343.28,WH-CHICAGO
CUST-JOIN-3322,Freight Account 3322,Asia Pacific,SMB,ORD-03322,2026-08-14,7878.21,WH-NEWYORK
CUST-JOIN-3323,Freight Account 3323,Europe,Startup,ORD-03323,2026-08-14,1053.44,WH-DETROIT
CUST-JOIN-3324,Freight Account 3324,North America,SMB,ORD-03324,2026-08-14,1991.62,WH-DETROIT
CUST-JOIN-3325,Freight Account 3325,North America,SMB,ORD-03325,2026-08-14,5606.25,WH-MIAMI
CUST-JOIN-3326,Freight Account 3326,Asia Pacific,SMB,ORD-03326,2026-08-14,3670.21,WH-MIAMI
CUST-JOIN-3327,Freight Account 3327,North America,SMB,ORD-03327,2026-08-14,7216.7,WH-CHICAGO
CUST-JOIN-3328,Freight Account 3328,Europe,Startup,ORD-03328,2026-08-14,3686.86,WH-DETROIT
CUST-JOIN-3329,Freight Account 3329,Europe,Startup,ORD-03329,2026-08-14,5396.75,WH-MIAMI
CUST-JOIN-3330,Freight Account 3330,Europe,SMB,ORD-03330,2026-08-14,7555.78,WH-DETROIT
CUST-JOIN-3331,Freight Account 3331,North America,Enterprise,ORD-03331,2026-08-14,879.97,WH-CHICAGO
CUST-JOIN-3332,Freight Account 3332,Europe,SMB,ORD-03332,2026-08-14,5542.62,WH-MIAMI
CUST-JOIN-3333,Freight Account 3333,North America,Startup,ORD-03333,2026-08-14,1345.63,WH-MIAMI
CUST-JOIN-3334,Freight Account 3334,North America,SMB,ORD-03334,2026-08-14,5319.75,WH-MIAMI
CUST-JOIN-3335,Freight Account 3335,Europe,Enterprise,ORD-03335,2026-08-14,2488.13,WH-CHICAGO
CUST-JOIN-3336,Freight Account 3336,Europe,Startup,ORD-03336,2026-08-14,1646.32,WH-CHICAGO
CUST-JOIN-3337,Freight Account 3337,North America,SMB,ORD-03337,2026-08-15,3564.38,WH-MIAMI
CUST-JOIN-3338,Freight Account 3338,Europe,Startup,ORD-03338,2026-08-15,1375.34,WH-DETROIT
CUST-JOIN-3339,Freight Account 3339,Europe,Startup,ORD-03339,2026-08-15,6728.42,WH-MIAMI
CUST-JOIN-3340,Freight Account 3340,North America,Startup,ORD-03340,2026-08-15,4992.28,WH-MIAMI
CUST-JOIN-3341,Freight Account 3341,North America,SMB,ORD-03341,2026-08-15,4780.87,WH-MIAMI
CUST-JOIN-3342,Freight Account 3342,North America,Enterprise,ORD-03342,2026-08-15,4237.33,WH-CHICAGO
CUST-JOIN-3343,Freight Account 3343,North America,SMB,ORD-03343,2026-08-15,5629.6,WH-MIAMI
CUST-JOIN-3344,Freight Account 3344,North America,Startup,ORD-03344,2026-08-15,7761.7,WH-CHICAGO
CUST-JOIN-3345,Freight Account 3345,Europe,Startup,ORD-03345,2026-08-15,7084.9,WH-DETROIT
CUST-JOIN-3346,Freight Account 3346,North America,SMB,ORD-03346,2026-08-15,3919.93,WH-NEWYORK
CUST-JOIN-3347,Freight Account 3347,Europe,Startup,ORD-03347,2026-08-15,6310.69,WH-MIAMI
CUST-JOIN-3348,Freight Account 3348,Europe,Startup,ORD-03348,2026-08-15,3878.82,WH-CHICAGO
CUST-JOIN-3349,Freight Account 3349,Europe,Startup,ORD-03349,2026-08-15,6943.3,WH-NEWYORK
CUST-JOIN-3350,Freight Account 3350,North America,SMB,ORD-03350,2026-08-15,5986.39,WH-DETROIT
CUST-JOIN-3351,Freight Account 3351,North America,Startup,ORD-03351,2026-08-15,2475.8,WH-CHICAGO
CUST-JOIN-3352,Freight Account 3352,North America,Startup,ORD-03352,2026-08-15,878.29,WH-CHICAGO
CUST-JOIN-3353,Freight Account 3353,North America,Startup,ORD-03353,2026-08-15,561.27,WH-MIAMI
CUST-JOIN-3354,Freight Account 3354,Europe,Startup,ORD-03354,2026-08-15,6666.05,WH-NEWYORK
CUST-JOIN-3355,Freight Account 3355,North America,Startup,ORD-03355,2026-08-15,5142.37,WH-DETROIT
CUST-JOIN-3356,Freight Account 3356,Europe,SMB,ORD-03356,2026-08-15,4346.59,WH-MIAMI
CUST-JOIN-3357,Freight Account 3357,Europe,Startup,ORD-03357,2026-08-15,7532.63,WH-CHICAGO
CUST-JOIN-3358,Freight Account 3358,North America,Startup,ORD-03358,2026-08-15,6324.51,WH-DETROIT
CUST-JOIN-3359,Freight Account 3359,Europe,Enterprise,ORD-03359,2026-08-15,3943.94,WH-CHICAGO
CUST-JOIN-3360,Freight Account 3360,North America,SMB,ORD-03360,2026-08-15,2483.68,WH-CHICAGO
CUST-JOIN-3361,Freight Account 3361,Asia Pacific,Startup,ORD-03361,2026-08-16,1283.82,WH-CHICAGO
CUST-JOIN-3362,Freight Account 3362,Asia Pacific,Startup,ORD-03362,2026-08-16,797.3,WH-MIAMI
CUST-JOIN-3363,Freight Account 3363,Asia Pacific,SMB,ORD-03363,2026-08-16,1389.83,WH-NEWYORK
CUST-JOIN-3364,Freight Account 3364,Asia Pacific,Startup,ORD-03364,2026-08-16,1445.91,WH-MIAMI
CUST-JOIN-3365,Freight Account 3365,Asia Pacific,Startup,ORD-03365,2026-08-16,6725.34,WH-DETROIT
CUST-JOIN-3366,Freight Account 3366,North America,SMB,ORD-03366,2026-08-16,5659.25,WH-DETROIT
CUST-JOIN-3367,Freight Account 3367,Europe,Enterprise,ORD-03367,2026-08-16,6760.81,WH-DETROIT
CUST-JOIN-3368,Freight Account 3368,Europe,SMB,ORD-03368,2026-08-16,2497.19,WH-NEWYORK
CUST-JOIN-3369,Freight Account 3369,North America,Startup,ORD-03369,2026-08-16,884.88,WH-DETROIT
CUST-JOIN-3370,Freight Account 3370,North America,SMB,ORD-03370,2026-08-16,2398.41,WH-MIAMI
CUST-JOIN-3371,Freight Account 3371,Asia Pacific,SMB,ORD-03371,2026-08-16,6487.51,WH-DETROIT
CUST-JOIN-3372,Freight Account 3372,North America,SMB,ORD-03372,2026-08-16,711.4,WH-MIAMI
CUST-JOIN-3373,Freight Account 3373,Europe,Startup,ORD-03373,2026-08-16,3348.33,WH-DETROIT
CUST-JOIN-3374,Freight Account 3374,Asia Pacific,SMB,ORD-03374,2026-08-16,6322.21,WH-DETROIT
CUST-JOIN-3375,Freight Account 3375,North America,SMB,ORD-03375,2026-08-16,5174.22,WH-NEWYORK
CUST-JOIN-3376,Freight Account 3376,Europe,Startup,ORD-03376,2026-08-16,2263.23,WH-DETROIT
CUST-JOIN-3377,Freight Account 3377,Europe,Startup,ORD-03377,2026-08-16,773.37,WH-DETROIT
CUST-JOIN-3378,Freight Account 3378,North America,SMB,ORD-03378,2026-08-16,4475.32,WH-MIAMI
CUST-JOIN-3379,Freight Account 3379,Asia Pacific,SMB,ORD-03379,2026-08-16,7040.48,WH-NEWYORK
CUST-JOIN-3380,Freight Account 3380,Asia Pacific,Startup,ORD-03380,2026-08-16,7361.57,WH-CHICAGO
CUST-JOIN-3381,Freight Account 3381,Europe,Startup,ORD-03381,2026-08-16,5093.97,WH-NEWYORK
CUST-JOIN-3382,Freight Account 3382,Europe,SMB,ORD-03382,2026-08-16,6814.74,WH-CHICAGO
CUST-JOIN-3383,Freight Account 3383,North America,Startup,ORD-03383,2026-08-16,7613.96,WH-DETROIT
CUST-JOIN-3384,Freight Account 3384,Asia Pacific,Startup,ORD-03384,2026-08-16,3911.9,WH-NEWYORK
CUST-JOIN-3385,Freight Account 3385,Asia Pacific,Startup,ORD-03385,2026-08-17,442.46,WH-CHICAGO
CUST-JOIN-3386,Freight Account 3386,North America,SMB,ORD-03386,2026-08-17,6984.66,WH-DETROIT
CUST-JOIN-3387,Freight Account 3387,Europe,Startup,ORD-03387,2026-08-17,5553.33,WH-DETROIT
CUST-JOIN-3388,Freight Account 3388,Europe,SMB,ORD-03388,2026-08-17,7925.93,WH-CHICAGO
CUST-JOIN-3389,Freight Account 3389,North America,SMB,ORD-03389,2026-08-17,7353.46,WH-NEWYORK
CUST-JOIN-3390,Freight Account 3390,North America,SMB,ORD-03390,2026-08-17,5756.11,WH-CHICAGO
CUST-JOIN-3391,Freight Account 3391,Asia Pacific,SMB,ORD-03391,2026-08-17,1089.89,WH-NEWYORK
CUST-JOIN-3392,Freight Account 3392,Europe,SMB,ORD-03392,2026-08-17,6027.34,WH-CHICAGO
CUST-JOIN-3393,Freight Account 3393,Europe,SMB,ORD-03393,2026-08-17,3339.41,WH-NEWYORK
CUST-JOIN-3394,Freight Account 3394,Europe,Startup,ORD-03394,2026-08-17,7933.27,WH-NEWYORK
CUST-JOIN-3395,Freight Account 3395,North America,Startup,ORD-03395,2026-08-17,2579.84,WH-DETROIT
CUST-JOIN-3396,Freight Account 3396,North America,Startup,ORD-03396,2026-08-17,5309.42,WH-CHICAGO
CUST-JOIN-3397,Freight Account 3397,Europe,SMB,ORD-03397,2026-08-17,7564.39,WH-NEWYORK
CUST-JOIN-3398,Freight Account 3398,North America,Startup,ORD-03398,2026-08-17,4386.76,WH-NEWYORK
CUST-JOIN-3399,Freight Account 3399,Europe,Startup,ORD-03399,2026-08-17,3924.14,WH-NEWYORK
CUST-JOIN-3400,Freight Account 3400,Asia Pacific,Startup,ORD-03400,2026-08-17,7651.15,WH-NEWYORK
CUST-JOIN-3401,Freight Account 3401,North America,Enterprise,ORD-03401,2026-08-17,4655.24,WH-DETROIT
CUST-JOIN-3402,Freight Account 3402,Europe,Enterprise,ORD-03402,2026-08-17,1665.32,WH-NEWYORK
CUST-JOIN-3403,Freight Account 3403,Europe,Startup,ORD-03403,2026-08-17,3193.91,WH-CHICAGO
CUST-JOIN-3404,Freight Account 3404,Asia Pacific,SMB,ORD-03404,2026-08-17,5770.04,WH-MIAMI
CUST-JOIN-3405,Freight Account 3405,North America,Startup,ORD-03405,2026-08-17,2827.18,WH-CHICAGO
CUST-JOIN-3406,Freight Account 3406,Europe,SMB,ORD-03406,2026-08-17,6467.55,WH-MIAMI
CUST-JOIN-3407,Freight Account 3407,North America,SMB,ORD-03407,2026-08-17,3345.3,WH-MIAMI
CUST-JOIN-3408,Freight Account 3408,Europe,SMB,ORD-03408,2026-08-17,6040.11,WH-NEWYORK
CUST-JOIN-3409,Freight Account 3409,North America,SMB,ORD-03409,2026-08-18,3133.26,WH-DETROIT
CUST-JOIN-3410,Freight Account 3410,North America,Startup,ORD-03410,2026-08-18,5877.44,WH-CHICAGO
CUST-JOIN-3411,Freight Account 3411,Europe,Enterprise,ORD-03411,2026-08-18,6480.91,WH-MIAMI
CUST-JOIN-3412,Freight Account 3412,Europe,SMB,ORD-03412,2026-08-18,7494.19,WH-MIAMI
CUST-JOIN-3413,Freight Account 3413,Asia Pacific,SMB,ORD-03413,2026-08-18,4419.24,WH-DETROIT
CUST-JOIN-3414,Freight Account 3414,Asia Pacific,Startup,ORD-03414,2026-08-18,7361.68,WH-DETROIT
CUST-JOIN-3415,Freight Account 3415,Europe,Startup,ORD-03415,2026-08-18,3846.67,WH-DETROIT
CUST-JOIN-3416,Freight Account 3416,Europe,Startup,ORD-03416,2026-08-18,5242.71,WH-MIAMI
CUST-JOIN-3417,Freight Account 3417,Europe,Startup,ORD-03417,2026-08-18,7344.76,WH-DETROIT
CUST-JOIN-3418,Freight Account 3418,North America,Startup,ORD-03418,2026-08-18,1941.58,WH-DETROIT
CUST-JOIN-3419,Freight Account 3419,North America,SMB,ORD-03419,2026-08-18,2713.08,WH-MIAMI
CUST-JOIN-3420,Freight Account 3420,North America,Startup,ORD-03420,2026-08-18,2488.49,WH-MIAMI
CUST-JOIN-3421,Freight Account 3421,Europe,Startup,ORD-03421,2026-08-18,732.98,WH-MIAMI
CUST-JOIN-3422,Freight Account 3422,Europe,Startup,ORD-03422,2026-08-18,5341.67,WH-NEWYORK
CUST-JOIN-3423,Freight Account 3423,Europe,SMB,ORD-03423,2026-08-18,6065.85,WH-NEWYORK
CUST-JOIN-3424,Freight Account 3424,North America,SMB,ORD-03424,2026-08-18,3685.62,WH-MIAMI
CUST-JOIN-3425,Freight Account 3425,North America,Startup,ORD-03425,2026-08-18,7779.7,WH-CHICAGO
CUST-JOIN-3426,Freight Account 3426,Asia Pacific,Startup,ORD-03426,2026-08-18,1682.44,WH-NEWYORK
CUST-JOIN-3427,Freight Account 3427,Europe,Enterprise,ORD-03427,2026-08-18,5576.22,WH-CHICAGO
CUST-JOIN-3428,Freight Account 3428,North America,SMB,ORD-03428,2026-08-18,366.18,WH-CHICAGO
CUST-JOIN-3429,Freight Account 3429,Europe,SMB,ORD-03429,2026-08-18,1846.45,WH-NEWYORK
CUST-JOIN-3430,Freight Account 3430,Asia Pacific,SMB,ORD-03430,2026-08-18,2290.4,WH-CHICAGO
CUST-JOIN-3431,Freight Account 3431,Europe,Startup,ORD-03431,2026-08-18,4180.07,WH-CHICAGO
CUST-JOIN-3432,Freight Account 3432,North America,SMB,ORD-03432,2026-08-18,3480.49,WH-CHICAGO
CUST-JOIN-3433,Freight Account 3433,North America,Startup,ORD-03433,2026-08-19,6384.9,WH-NEWYORK
CUST-JOIN-3434,Freight Account 3434,Europe,Startup,ORD-03434,2026-08-19,3483.09,WH-MIAMI
CUST-JOIN-3435,Freight Account 3435,North America,Startup,ORD-03435,2026-08-19,7425.31,WH-DETROIT
CUST-JOIN-3436,Freight Account 3436,Asia Pacific,SMB,ORD-03436,2026-08-19,5791.64,WH-CHICAGO
CUST-JOIN-3437,Freight Account 3437,Asia Pacific,Startup,ORD-03437,2026-08-19,4407.28,WH-DETROIT
CUST-JOIN-3438,Freight Account 3438,North America,Startup,ORD-03438,2026-08-19,5035.48,WH-MIAMI
CUST-JOIN-3439,Freight Account 3439,Europe,SMB,ORD-03439,2026-08-19,7140.01,WH-DETROIT
CUST-JOIN-3440,Freight Account 3440,Asia Pacific,SMB,ORD-03440,2026-08-19,3119.73,WH-CHICAGO
CUST-JOIN-3441,Freight Account 3441,Asia Pacific,Startup,ORD-03441,2026-08-19,5732.52,WH-CHICAGO
CUST-JOIN-3442,Freight Account 3442,Asia Pacific,Startup,ORD-03442,2026-08-19,3410.7,WH-DETROIT
CUST-JOIN-3443,Freight Account 3443,Asia Pacific,SMB,ORD-03443,2026-08-19,4328.44,WH-DETROIT
CUST-JOIN-3444,Freight Account 3444,Europe,SMB,ORD-03444,2026-08-19,1403.02,WH-MIAMI
CUST-JOIN-3445,Freight Account 3445,Europe,Startup,ORD-03445,2026-08-19,3537.76,WH-MIAMI
CUST-JOIN-3446,Freight Account 3446,Asia Pacific,Startup,ORD-03446,2026-08-19,6084.47,WH-NEWYORK
CUST-JOIN-3447,Freight Account 3447,North America,Startup,ORD-03447,2026-08-19,2037.65,WH-MIAMI
CUST-JOIN-3448,Freight Account 3448,Europe,SMB,ORD-03448,2026-08-19,2822.89,WH-CHICAGO
CUST-JOIN-3449,Freight Account 3449,Europe,Enterprise,ORD-03449,2026-08-19,7691.46,WH-DETROIT
CUST-JOIN-3450,Freight Account 3450,Europe,SMB,ORD-03450,2026-08-19,2667.14,WH-CHICAGO
CUST-JOIN-3451,Freight Account 3451,Europe,SMB,ORD-03451,2026-08-19,5328.22,WH-DETROIT
CUST-JOIN-3452,Freight Account 3452,Asia Pacific,Enterprise,ORD-03452,2026-08-19,694.98,WH-MIAMI
CUST-JOIN-3453,Freight Account 3453,North America,Startup,ORD-03453,2026-08-19,5478.18,WH-DETROIT
CUST-JOIN-3454,Freight Account 3454,North America,Startup,ORD-03454,2026-08-19,2022.5,WH-CHICAGO
CUST-JOIN-3455,Freight Account 3455,Asia Pacific,SMB,ORD-03455,2026-08-19,1850.15,WH-MIAMI
CUST-JOIN-3456,Freight Account 3456,Europe,SMB,ORD-03456,2026-08-19,7160.36,WH-DETROIT
CUST-JOIN-3457,Freight Account 3457,North America,Enterprise,ORD-03457,2026-08-20,1900.25,WH-NEWYORK
CUST-JOIN-3458,Freight Account 3458,Europe,Startup,ORD-03458,2026-08-20,5631.42,WH-CHICAGO
CUST-JOIN-3459,Freight Account 3459,North America,Enterprise,ORD-03459,2026-08-20,1519.74,WH-MIAMI
CUST-JOIN-3460,Freight Account 3460,Asia Pacific,Startup,ORD-03460,2026-08-20,2263.09,WH-NEWYORK
CUST-JOIN-3461,Freight Account 3461,North America,SMB,ORD-03461,2026-08-20,2136.2,WH-NEWYORK
CUST-JOIN-3462,Freight Account 3462,Asia Pacific,Enterprise,ORD-03462,2026-08-20,4338.9,WH-CHICAGO
CUST-JOIN-3463,Freight Account 3463,Asia Pacific,Startup,ORD-03463,2026-08-20,2245.45,WH-NEWYORK
CUST-JOIN-3464,Freight Account 3464,North America,SMB,ORD-03464,2026-08-20,4370.53,WH-MIAMI
CUST-JOIN-3465,Freight Account 3465,Europe,Startup,ORD-03465,2026-08-20,6999.4,WH-NEWYORK
CUST-JOIN-3466,Freight Account 3466,North America,SMB,ORD-03466,2026-08-20,3154.25,WH-CHICAGO
CUST-JOIN-3467,Freight Account 3467,North America,Startup,ORD-03467,2026-08-20,3647.37,WH-CHICAGO
CUST-JOIN-3468,Freight Account 3468,Europe,SMB,ORD-03468,2026-08-20,1491.08,WH-CHICAGO
CUST-JOIN-3469,Freight Account 3469,Europe,Startup,ORD-03469,2026-08-20,872.22,WH-NEWYORK
CUST-JOIN-3470,Freight Account 3470,North America,Startup,ORD-03470,2026-08-20,7959.75,WH-NEWYORK
CUST-JOIN-3471,Freight Account 3471,North America,Startup,ORD-03471,2026-08-20,2594.76,WH-MIAMI
CUST-JOIN-3472,Freight Account 3472,North America,SMB,ORD-03472,2026-08-20,5074.93,WH-DETROIT
CUST-JOIN-3473,Freight Account 3473,Europe,Startup,ORD-03473,2026-08-20,7773.06,WH-MIAMI
CUST-JOIN-3474,Freight Account 3474,Asia Pacific,Startup,ORD-03474,2026-08-20,7147.36,WH-CHICAGO
CUST-JOIN-3475,Freight Account 3475,Europe,SMB,ORD-03475,2026-08-20,7013.45,WH-CHICAGO
CUST-JOIN-3476,Freight Account 3476,Asia Pacific,SMB,ORD-03476,2026-08-20,344.48,WH-DETROIT
CUST-JOIN-3477,Freight Account 3477,Europe,Startup,ORD-03477,2026-08-20,7337.91,WH-CHICAGO
CUST-JOIN-3478,Freight Account 3478,Europe,SMB,ORD-03478,2026-08-20,2012.55,WH-MIAMI
CUST-JOIN-3479,Freight Account 3479,Europe,SMB,ORD-03479,2026-08-20,7479.02,WH-MIAMI
CUST-JOIN-3480,Freight Account 3480,Europe,Startup,ORD-03480,2026-08-20,7877.02,WH-MIAMI
CUST-JOIN-3481,Freight Account 3481,Europe,Startup,ORD-03481,2026-08-21,3651.59,WH-MIAMI
CUST-JOIN-3482,Freight Account 3482,Asia Pacific,Startup,ORD-03482,2026-08-21,2782.36,WH-MIAMI
CUST-JOIN-3483,Freight Account 3483,Asia Pacific,SMB,ORD-03483,2026-08-21,1141.24,WH-MIAMI
CUST-JOIN-3484,Freight Account 3484,Europe,SMB,ORD-03484,2026-08-21,1341.89,WH-CHICAGO
CUST-JOIN-3485,Freight Account 3485,Asia Pacific,SMB,ORD-03485,2026-08-21,5423.05,WH-NEWYORK
CUST-JOIN-3486,Freight Account 3486,Europe,Startup,ORD-03486,2026-08-21,7340.25,WH-DETROIT
CUST-JOIN-3487,Freight Account 3487,Asia Pacific,SMB,ORD-03487,2026-08-21,7187.95,WH-DETROIT
CUST-JOIN-3488,Freight Account 3488,Asia Pacific,SMB,ORD-03488,2026-08-21,5286.44,WH-NEWYORK
CUST-JOIN-3489,Freight Account 3489,North America,Startup,ORD-03489,2026-08-21,4955.37,WH-CHICAGO
CUST-JOIN-3490,Freight Account 3490,Asia Pacific,SMB,ORD-03490,2026-08-21,5024.79,WH-MIAMI
CUST-JOIN-3491,Freight Account 3491,North America,SMB,ORD-03491,2026-08-21,2273.98,WH-CHICAGO
CUST-JOIN-3492,Freight Account 3492,North America,Startup,ORD-03492,2026-08-21,266.73,WH-DETROIT
CUST-JOIN-3493,Freight Account 3493,North America,Startup,ORD-03493,2026-08-21,4455.78,WH-CHICAGO
CUST-JOIN-3494,Freight Account 3494,Europe,Startup,ORD-03494,2026-08-21,3059.91,WH-NEWYORK
CUST-JOIN-3495,Freight Account 3495,Europe,Enterprise,ORD-03495,2026-08-21,5268.16,WH-DETROIT
CUST-JOIN-3496,Freight Account 3496,Asia Pacific,Startup,ORD-03496,2026-08-21,7781.18,WH-MIAMI
CUST-JOIN-3497,Freight Account 3497,Asia Pacific,Startup,ORD-03497,2026-08-21,2791.11,WH-CHICAGO
CUST-JOIN-3498,Freight Account 3498,Europe,SMB,ORD-03498,2026-08-21,3301.14,WH-CHICAGO
CUST-JOIN-3499,Freight Account 3499,Asia Pacific,SMB,ORD-03499,2026-08-21,4651.26,WH-NEWYORK
CUST-JOIN-3500,Freight Account 3500,North America,Startup,ORD-03500,2026-08-21,5559.72,WH-MIAMI
CUST-JOIN-3501,Freight Account 3501,Europe,SMB,ORD-03501,2026-08-21,5551.74,WH-NEWYORK
CUST-JOIN-3502,Freight Account 3502,Europe,SMB,ORD-03502,2026-08-21,489.47,WH-DETROIT
CUST-JOIN-3503,Freight Account 3503,Europe,SMB,ORD-03503,2026-08-21,3932.44,WH-MIAMI
CUST-JOIN-3504,Freight Account 3504,North America,Startup,ORD-03504,2026-08-21,5620.22,WH-NEWYORK
CUST-JOIN-3505,Freight Account 3505,North America,SMB,ORD-03505,2026-08-22,2507.89,WH-CHICAGO
CUST-JOIN-3506,Freight Account 3506,Asia Pacific,SMB,ORD-03506,2026-08-22,2615.87,WH-NEWYORK
CUST-JOIN-3507,Freight Account 3507,Europe,SMB,ORD-03507,2026-08-22,3640.06,WH-DETROIT
CUST-JOIN-3508,Freight Account 3508,Europe,Enterprise,ORD-03508,2026-08-22,1479.59,WH-MIAMI
CUST-JOIN-3509,Freight Account 3509,Europe,Startup,ORD-03509,2026-08-22,1956.51,WH-NEWYORK
CUST-JOIN-3510,Freight Account 3510,Europe,Startup,ORD-03510,2026-08-22,6793.83,WH-DETROIT
CUST-JOIN-3511,Freight Account 3511,North America,SMB,ORD-03511,2026-08-22,1556.41,WH-MIAMI
CUST-JOIN-3512,Freight Account 3512,Asia Pacific,Startup,ORD-03512,2026-08-22,6555.66,WH-MIAMI
CUST-JOIN-3513,Freight Account 3513,Europe,Startup,ORD-03513,2026-08-22,7672.93,WH-NEWYORK
CUST-JOIN-3514,Freight Account 3514,Europe,Startup,ORD-03514,2026-08-22,5447.05,WH-NEWYORK
CUST-JOIN-3515,Freight Account 3515,North America,Startup,ORD-03515,2026-08-22,2858.75,WH-MIAMI
CUST-JOIN-3516,Freight Account 3516,Asia Pacific,SMB,ORD-03516,2026-08-22,6201.03,WH-CHICAGO
CUST-JOIN-3517,Freight Account 3517,Asia Pacific,Startup,ORD-03517,2026-08-22,6723.47,WH-CHICAGO
CUST-JOIN-3518,Freight Account 3518,Europe,Startup,ORD-03518,2026-08-22,6486.98,WH-DETROIT
CUST-JOIN-3519,Freight Account 3519,Europe,SMB,ORD-03519,2026-08-22,6467.46,WH-NEWYORK
CUST-JOIN-3520,Freight Account 3520,Europe,Enterprise,ORD-03520,2026-08-22,2111.08,WH-DETROIT
CUST-JOIN-3521,Freight Account 3521,North America,SMB,ORD-03521,2026-08-22,7016.7,WH-CHICAGO
CUST-JOIN-3522,Freight Account 3522,Europe,Enterprise,ORD-03522,2026-08-22,493.9,WH-NEWYORK
CUST-JOIN-3523,Freight Account 3523,Asia Pacific,SMB,ORD-03523,2026-08-22,4253.56,WH-MIAMI
CUST-JOIN-3524,Freight Account 3524,Asia Pacific,SMB,ORD-03524,2026-08-22,960.32,WH-CHICAGO
CUST-JOIN-3525,Freight Account 3525,North America,Enterprise,ORD-03525,2026-08-22,2074.39,WH-NEWYORK
CUST-JOIN-3526,Freight Account 3526,North America,Startup,ORD-03526,2026-08-22,2251.83,WH-CHICAGO
CUST-JOIN-3527,Freight Account 3527,North America,Startup,ORD-03527,2026-08-22,4944.29,WH-CHICAGO
CUST-JOIN-3528,Freight Account 3528,Europe,Startup,ORD-03528,2026-08-22,4851.9,WH-DETROIT
CUST-JOIN-3529,Freight Account 3529,Europe,Startup,ORD-03529,2026-08-23,5430.4,WH-NEWYORK
CUST-JOIN-3530,Freight Account 3530,North America,SMB,ORD-03530,2026-08-23,4193.73,WH-NEWYORK
CUST-JOIN-3531,Freight Account 3531,Europe,Startup,ORD-03531,2026-08-23,4944.15,WH-DETROIT
CUST-JOIN-3532,Freight Account 3532,North America,Enterprise,ORD-03532,2026-08-23,7329.46,WH-MIAMI
CUST-JOIN-3533,Freight Account 3533,Asia Pacific,SMB,ORD-03533,2026-08-23,7454.9,WH-MIAMI
CUST-JOIN-3534,Freight Account 3534,Europe,Startup,ORD-03534,2026-08-23,7213.48,WH-NEWYORK
CUST-JOIN-3535,Freight Account 3535,Asia Pacific,SMB,ORD-03535,2026-08-23,993.85,WH-NEWYORK
CUST-JOIN-3536,Freight Account 3536,Europe,Startup,ORD-03536,2026-08-23,6057.81,WH-NEWYORK
CUST-JOIN-3537,Freight Account 3537,North America,Startup,ORD-03537,2026-08-23,4120.11,WH-CHICAGO
